1.50E+18,"During meeting with @SecDef at Pentagon, #Ukraine Foreign Minister said, ""President Putin's speech yesterday was not about the recognition of Donetsk and Luhansk regions, ""it was about the destruction of the Ukrainian state."" (Very somber mood here today.) #UkraineRussiaCrisis",DY
1.50E+18,"Can anyone point me to a truthful, neutral explanation of the Ukraine situation? (Article, not book!)",UC
1.50E+18,To cansando dessa galera supondo que estou defendendo globalista.\n\nNecessário aprender a ler: Globalistas roubaram a democracia e na Rússia NÃO TEM DEMOCRACIA.\n\nNão estou do lado de ninguém. \n\nAcham que tudo é futebol. https://t.co/uWiuRCRL2Y,
1.50E+18,"Today, @POTUS met with Foreign Minister Dmytro Kuleba of Ukraine to reaffirm the United States’ commitment to Ukraine’s sovereignty and territorial integrity, and to update him on the U.S. response to Russia’s actions. https://t.co/OyHMyBkKfi",PY
1.50E+18,Aus PM ;\n “we will be in lockstep with them”\n#GreatReset \n#AustraliaHasFallen \n#NoVaccineMandate \n#plandemic \n#NoVaccinePassports \n#WEF \n#BuildBackBetter \n#Ukraine https://t.co/tN7kQ9DYI6,
1.50E+18,"@LbGorilla @KySportsRadio Lol, Trump cozying up to Putin. Maybe you’re under a big Gorilla &amp; a big rock. Can you say Hilary! Lol",
1.50E+18,"As a military actor in #Syria, the UN provided #Russia with coordinates of ""deconflicted"" hospitals -- to keep them safe.\n\n=&gt; #Russia used them to launch a campaign of dozens of precision strikes **on hospitals.**\n\nOnce it was done, #Moscow pulled out of the UN arrangement. https://t.co/LXk6Etf35q",
1.50E+18,@DanielaNadj Worth reminding ourselves of the Russian influence on the Brexit referendum and continuing influence in the Tory party and the Lords (as well as @BorisJohnson's suppression and delay of the report): https://t.co/irY7MHC1yA,
1.50E+18,New Post Alert!\nhttps://t.co/2RSq6hYHJP,
1.50E+18,"The GOP's base is now pro Putin, believes the lie that Trump won the election, and the RNC says the Jan 6th violent insurrection was a legitimate discourse done by ordinary citizens but we keep talking about how the Squad and Democrats are too radical and divisive.\n\nMadness.",
1.50E+18,"@luca79ind @mariello1982 @La_manina__ La NATO non punta missili se Putin se ne sta tranquillo E poi non si capisce perché difendiate un despota della peggior specie che fa ammazzare gli avversari politici, perseguita gli omosessuali, manda agenti all'estero a far fuori dissidenti col gas nervino Siete fuori di testa",
1.50E+18,"Für alle Staatschefs, die nicht nur in Geschichte nicht aufgepasst haben.\n.\nDer russische Präsident Wladimir #Putin hat der #Ukraine de facto ihre Souveränität abgesprochen. Russische Truppen dringen aktuell in die #Ostukraine ein. \n.\nLiveblog ► https://t.co/XAlO82Tjjz https://t.co/kAxLDcctvk",
1.50E+18,Psaki confirms Biden-Putin meeting off the table https://t.co/BFEQa7cDaY #news,UC
1.50E+18,Prof. Carlos: Syria would not be not Syria anymore kung hindi sinave ni Putin si Assad.,
1.50E+18,"Unfortunately, a vote for Brexit was a vote for Putin to invade Ukraine because it weakened the Western alliance and emboldened Putin. Putin’s people engineered this by bankrolling the Conservative Party and the Brexit campaign, which is why Johnson has hidden the Russia Report.",PY
1.50E+18,"Of course Morrison calls a national security meeting about the crisis in Ukraine. Even though it’s got nothing to do with Australia, not in our field of interest, very few people understand the complex crisis. But, all good. Scott will sort this out with a marketing plan. #auspol",
1.50E+18,"I hope someone posts a clip of it.  A tweet today shows John Kerry making a statement about a dent in climate goals that the sanctions v Russia might cause.  I was hoping for just the reverse.  Instead, Biden gets everyone to amp production. https://t.co/B4Px7dEHhS",
1.50E+18,"Trump just called Putin's move to take Ukraine ""genius."" Guess he really wants that Trump Tower Moscow.",
1.50E+18,@JacksonLeeTX18 Ukraine is so screwed if you’re in charge. Just look at your district in Houston.,
1.50E+18,"Putin hat gestern deutlich gemacht, dass er die Eskalation fortsetzen will. Junge Menschen wollen stattdessen #FriedenfürEuropa. Deswegen zeigen @jusos, @gruene_jugend, @jungeliberale und @junge_union heute um 17 Uhr vor der Russischen Botschaft ihre Solidarität mit der Ukraine!",
1.50E+18,@realGregKarnes The problem in Ukraine is a UKRAINE division...NOT a RUSSIAN 1-Those areas R PRO-Russia 4 many years. Ukraine is breaking Minsk Accords! Plus like Obozo-Biden wants 2 install Ukraine Prez they can CONTROL! They did it in 2014! That's the issues!,PN
1.50E+18,I can’t wait to pay 8$ a gallon for gas… It’s all worth it if it helps Ukraine.   \n\nSaid NO American ever.,DY
1.50E+18,"Psaki on Trump praising Putin's moves into Ukraine: ""Well, as a matter of policy, we try not to take advice from anyone who praises President Putin."" https://t.co/LIjOzcZiG2",
1.50E+18,Former President Trump’s adulation of Putin today - including calling him a “genius” - aids our enemies. \n\nTrump’s interests don’t seem to align with the interests of the United States of America. https://t.co/snclqW8yCL,PY
1.50E+18,"NEW FROM 45: \n\n“If properly handled, there was absolutely no reason that the situation currently happening in Ukraine should have happened at all. I know Vladimir Putin very well, and he would have never done during the Trump Administration what he is doing now…” https://t.co/CPWjgioeZO",PY
1.50E+18,"Since Johnson became leader, the Conservative Party's banked £2m in Russian-linked money.\n\nBefore that a former Russian Minister's wife paid £160,000 to play tennis with Johnson\n\nToday's sanctions against Russia were puny.\n\nDoesn't look good.",
1.50E+18,"BREAKING: White House: ""President Biden will soon issue an Executive Order that will prohibit new investment, trade, and financing by U.S. persons to, from, or in the so-called DNR and LNR regions of Ukraine."" https://t.co/yjesemmFiw https://t.co/dgtXO9YmwQ",
1.50E+18,"@Aliyujari @cabeecroft @TemidayoOlawole @aminu3214 @IsuphJt @R__N_a_4 @asamaila4 @Banushuaib Russia gets a lot of money by supplying gas to Europe. If Europe stops buying from Russia and goes elsewhere, how will Russia still be in a better position to weather sanctions?",PN
1.50E+18,"Reuters: ""All members of Russia's Duma, parliament's lower house, will be hit with EU sanctions, which typically involve travel bans and asset freezes.""\nWow! Extend travel bans on their wifes, children and mistresses!",
1.50E+18,"@HouseGOP What do you call Trump kissing Putin’s ass in Helsinki , so House Republicans, F•ck Off ! Most of you are Cowards and Real Americans don’t vote for Cowards",
1.50E+18,#Ukraine 🇺🇦: sounds of shelling can be heard in Schastya (#Luhansk). Black smoke can be seen from far away. https://t.co/NOdMdwQxDz,DY
1.50E+18,"@RaphaelBrinkert @s04 Schaut ihr auch keine Hollywood Filme mehr? Die Jungs bomben immer irgendwo rum? Nutz auch keine billigen Industriegüter mehr, wo sklaverei und blutige Korruption mit drin steckt? Keine Us Produkte oder Dienstleistungen? Go Putin",
1.50E+18,"@Huckleb10408653 @JoshuaYJackson @paulmasonnews @OwenJones84 That would be fulfilling Putin's demands after he already carved up Ukraine. Nope, not happening. What about returning Crimea and rebelled territories to Ukraine, respecting her integrity as per Budapest Memorandum and abandoning any neoimperial dreams like a civilized state?",PY
1.50E+18,Trump endorsed Putin's invasion.\n\nRepublicans endorse Trump.\n\nSo... \n\nRepublicans endorse Putin's invasion. \n\nPass it on.,DY
1.50E+18,"Trump’s child-like fascination with ""tough guys"" like Putin is one of the reasons we’re here today. Plus, why Trump’s new legal woes are very real and a look at sanctions that would bite.  ⁦@TimOBrien⁩ joins me today  https://t.co/wTF5vpiZpv",
1.50E+18,I still want to know what Putin and Trump spoke about when they met without anyone allowed to observe. \nWhat was Trump hiding?  Seems like he sure hides a lot.,
1.50E+18,"What the fcuk must the armed forces of the UK be thinking now? \nTheir boss, Johnson is Putin's puppet! He has sold the UK down the river of Roubles, weakened the EU &amp; made us all the laughing stock of the world! \nThen they are expected to serve? Who are they serving?",
1.50E+18,JUST IN: The European Union will impose travel bans and freeze the assets of the 351 members of the Russian legislature who voted to recognize the “independence” of the regions of Ukraine that are being invaded.,UC
1.50E+18,Biden cutting off financial dealings between Russia and America is going to crush Trump’s cash flow.,PY
1.50E+18,"@Northwinds_ @JustinTrudeau @cafreeland @melaniejoly @AnitaAnandMP None of us like Putin, we just hate Trudeau #BlackfaceHitler https://t.co/PhfBlS16Ks",
1.50E+18,@welt Die Sanktionen sind ein totaler Witz. Und dass Biden in irgendeiner Form Putin gewachsen sein soll ist nur mit Trump Derangement Syndrome zu erklären.,
1.50E+18,"@ejrl Si piensas distinto a ellos, eres un fascista, nosotros los que creemos en la libertad individual, nos tachan de fascistas. opina en contra del aborto a ver qué te dicen.\nPutin, me da igual, el verdadero enemigo esta en el comunismo de occidente.",
1.50E+18,"As we watch the awful events unfold in Ukraine, remember that Donald Trump was bent on undermining NATO, serving the interests of Vladimir Putin.",UC
1.50E+18,Dominic Cummings spent three years in Russia. What was he doing there?,
1.50E+18,@RobLegare Trump glorifies Putin while his low-life-GOPs By-the-way should never get another vote! GOPs R dead to me! GOPs R talking Ugly about US Commander in Chief when we R about 2 go 2 War! GOPs R dead 2 me &amp; all who love the USA! Garland U have 2 arrest DT he praises PUTIN!,
1.50E+18,@joncoopertweets This is no surprise... Trump and the GOP have fully embraced Putin... remember when over 12 million Russian dollars went through the NRA and was doled out to Republicans? Putin bought them\nThey're in bed together for sure,
1.50E+18,Let’s do it!!!\n\n#sanctions\n#technology\n#Russia\n#Huawei\n#exportcontrol #USA  https://t.co/DXgExiOGFm,
1.50E+18,"@POTUS ""My Administration is using every tool at our disposal to protect Americans from rising prices at the pump""\n \nWhat about not commencing a war with Russia where all the world will lose and only the corporations who sponsor your campaign are winning n will always win?",PN
1.50E+18,"Alaska historically was part of Russia, just like Ukraine.  Would the @gop find the courage to condemn Russia if they decided to take Alaska back?  The silence of the @gop as they undermine Biden’s attempt to avert a war is treason and cowardice.",
1.50E+18,@Denny_Moore @nprpolitics Lol China and Russia already sign deals and Russia don’t use swift system,
1.50E+18,the russia-ukraine crisis: https://t.co/9msuzHzpGh,
1.50E+18,"Tell me you're completely ignorant about world geopolitik without telling me you're ignorant about world geopolitik.\nAlso, the country is 'Ukraine', not 'The Ukraine'. https://t.co/2qodt9yeGY",
1.50E+18,"Welp, if there was Putin-brown-noser, of course it would be Trump giving him a fluffing. https://t.co/hIuYEZfh29",
1.50E+18,"If you think Russia should be punished and held accountable for a war of aggression (which it should), wouldn’t logic dictate that the US should be punished and held accountable for its invasions of Iraq &amp; Afghanistan, bombing Syrian civilians, stealing Afghan assets…?",IC
1.50E+18,"As Trump praises Putin for his invasion strategy, @washingtonpost notes that Trump’s new social media site can’t even spell it’s own name right. https://t.co/3Ue88gAohW",
1.50E+18,"BREAKING: Psaki was asked about Trump praising Putin's moves into Ukraine: \n\nSHE SAID THIS\n\n""We try not to take advice from anyone who praises President Putin.""",
1.50E+18,"""No sanctions will be enough until Russian boots withdraw from Ukrainian soil.""\n\nUkrainian Foreign Minister Dmytro Kuleba calls President Biden's sanctions against Russia ""just the beginning of the process of deterring President Putin."" https://t.co/RtqnixOcbF",PY
1.50E+18,"#forex #onlinebusiness #digitalmarketing #makemoneyfast #investment \nRussia Orders Troops Into Ukraine, Causing Stocks And Oil To Fall https://t.co/EpyICRWP9C \n\n  Getty Images\n\nKey Takeaways:\n\nRussia Sends Troops into Two Regions of Ukraine That Have Declared Their Independence…",DY
1.50E+18,"@AutisticAnCom For many (if not all) tankies, their politics simply revolve around hating America, so they blindly support any country that's against America, like Russia. That and they're still nostalgic about the USSR and think that by some miracle there will be a USSR 2.",
1.50E+18,"I can’t believe it needs pointing out, but being an opponent of war doesn’t make you a supporter of Russia.",PN
1.50E+18,"Joe has not demonstrated any strength on any issue &amp; certainly is not seen as a threat by Putin. And now that Joey has so decimated our energy reserves, the EU is more dependent on Russia than ever before. THAT is why we have the current conflict w/Russia &amp; the Ukraine.",DY
1.50E+18,"@TheLaurenChen @RealCandaceO Independence FROM Ukraine, WITH Putin?\nFFS.\n🤦🤦🤦🤦🤦",
1.50E+18,🚨 Keir Starmer effectively calls for Russia Today &amp; other Putin propaganda outlets to be shutdown - this idea will have widespread support across the Commons,
1.50E+18,News : 'Suami Mawar AFI selingkuh'\n\nPeople in the comment section : Apa itu AFI?\n\nOKAY GUYS I KNOW I'M OLD YOU DON'T HAVE TO ATTACK ME LIKE THAT,
1.50E+18,Confused about Russia's latest moves in Ukraine?\n\nHere's a quick explainer on Luhansk and Donetsk — and what they mean for the bigger picture 👇\nhttps://t.co/FP4lpDtHd3 https://t.co/7qQz189FLv,
1.50E+18,https://t.co/EygEN8wIHE,
1.50E+18,@annette6900 @MeghanMcCain I wasn't defending Putin or Russia. It's indefensible. I was just commenting on how Putin was cleverly framing his actions. Very savvy.,
1.50E+18,If you live in Texas and are arguing that Russia has a right to Ukraine because it was once theirs… Mexico would like a word.,
1.50E+18,"History must accurately reflect that Donald Trump was never the American President, and was instead merely a Russian asset who illegally occupied the office of President of the United States – and he must rot in prison forever. #TraitorTrump #PutinsPuppet\nhttps://t.co/047Ecafh0l",
1.50E+18,"If you're gonna listen to any speech about #Ukraine 🇺🇦, let it be this one.\n\nThe Kenya ambassador to the UNSC perfectly explains how people across Africa understand Ukraine, and what the Kremlin's acts of aggression mean in our post-colonial world. https://t.co/0gTuAni0DC",PY
1.50E+18,"If you have any doubt about the fuckwits that make up our journalist class, read the stuff they're now writing about Russia and the Ukraine. Ffs",
1.50E+18,"This is fantastic. The best response to Putin’s attempt to justify his invasion of Ukraine, and to his right wing propagandists here. https://t.co/HoWi7ZWAom",
1.50E+18,what kind of shithole American praises Putin,
1.50E+18,"My biggest issue with Trump is how he went on and on about how smart Putin's move was. It's one thing to say it was smart, but it's another thing to fawn over it like a Jr High girl.",
1.50E+18,Maduro para ser demócrata debe dejarse tumbar. Putin para ser pacífico debe dejarse invadir. ¿Se entiende?,
1.50E+18,Trump says China 'absolutely' going after Taiwan after Russia-Ukraine 'disaster' https://t.co/hObBCNb1jc #FoxNews,
1.50E+18,‘He will be stopped’: Ukrainians vow to stand up to Putin https://t.co/QtmVo3RVIc,DY
1.50E+18,"@HouseGOP Every one of you should move to Russia. Go where your true loyalties lie. And, there’s never been such a pathetic joke of a president as your orange wannabe mob boss.\n\n#TraitorTrump #TraitorsToDemocracy https://t.co/P7XFMsHeJw",
1.50E+18,"The United States, joined by Allies and partners, is imposing our first wave of swift and severe costs on Russia in response to President Putin's actions to begin an invasion of Ukraine. \n \nRead more: https://t.co/t0lITyozeU https://t.co/aOhsnW35s1",
1.50E+18,Notable but not surprising that Trump is praising Putin. Recall that his first impeachment stemmed from him trying to use military aide to blackmail Zelensky's government. Trump has also never tried to hide his disdain for NATO. And of course Russia helped him get elected in 2016 https://t.co/2X4tGwDuVX,
1.50E+18,Yes. Putin's words on Crimean Tatars during his speech was full on Islamophobic and racist. https://t.co/kycanQl63v,
1.50E+18,Donald Trump just called Putin's invasion of Ukraine 'genius' and 'very savvy' and referred to him as a 'peacekeeper.'\n\nWhat a traitor.,
1.50E+18,"Now the water is approaching the temperature to make proper tea. Putin runs a mafia, treat it like one. They hide assets with family, bodyguards, chefs. They buy politicians to protect them. Expose it all. Kick them back to the Putin police state they helped build. https://t.co/cOBVaJH0sQ",
1.50E+18,#BREAKING:\nI'm going on record that I am hereby willing to pay more for gasoline in order to support efforts to stop Russian aggression in the Ukraine!\n#Ukraine  #America #Democrat \n#news,
1.50E+18,Сотрудники российского консульства в Одессе жгут документы. https://t.co/kSvuxjI0SJ,
1.50E+18,Putin cuando se enteró q Alberto va interceder entre Rusia y Ucrania https://t.co/1S2qXTldv7,
1.50E+18,Donald Trump *endorses* Putin’s invasion of a democratic country. This is the leader of the Republican Party. Does @GOPLeader McCarthy agree with this? GOP Intel head @RepMikeTurner? GOP Armed Services head @RepMikeRogersAL? Will anyone condemn this? https://t.co/mjQkM8PyaT,DY
1.50E+18,"For those wondering why Putin didn’t invade Ukraine while Donald was in office; it’s because donald was destroying NATO for him and extorting Ukraine. Biden is tough on Putin, rebuilt NATO, and stands behind Ukraine. It’s obvious to anyone that’s not in a cult. #IStandWithUkraine",
1.50E+18,Invasion...Or Not? Biden Administration Unsure On Russia Moves\nhttps://t.co/e8S64msGxh https://t.co/A7rrNITtid,PN
1.50E+18,Do people realize that the trouble in Ukraine is all because Trump wanted a hotel in Moscow?,
1.50E+18,"Dağ fare doğurdu.ABD.dahil açıklanan yaptırımlar Rusya için sivrisinek vızıltısı.\nPutin’in kararını alırken bütün bunları ve çok daha fazlasını hesaba katmadığını düşünmek saflık olur.\nBatı’nın şu an yaptığı adeta bir oyalama muharebesi.\nDonetsk,Lugansk gitti gider.",
1.50E+18,"@Jeres_Rant So I find myself agreeing with the Grim Reaper on this, mostly because other Trumpist Republicans have been siding with Russia and at least Mitch isn't. I don't know if I can take EVER being on the same side of an issue as Mitch. Agonizing.",
1.50E+18,Já repararam que foi só Bolsonaro sair da Rússia pra salvar a Rainha que Putin ficou mais abusado e a tensão da guerra escalou???,
1.50E+18,"I won't even PRETEND to know much about foreign policy, but Jesus Christ, there are really AMERICANS out here trying to justify Putin's actions???  WTF is wrong with y'all? War isn't good for ANYONE!!!",IC
1.50E+18,Important to remember... the Bidens have made MILLIONS in Ukraine.,PY
1.50E+18,Since history is lately in fashion. An 11th century pendant with the Ryurikʼs trident found in Estonia. The Rurik trident became the modern coat of arms of Ukraine. Stemming from the Thor's hammer it was introduced to Kyiv by the varyag prince Valdamarr . https://t.co/CZtl5VlT4j,
1.50E+18,"Opinion | Biden lowers the hammer on Russia, just as he vowed https://t.co/L4i2xFiwqH",PY
1.50E+18,"When #TraitorTrump calls Putin's invasion of Ukraine smart and savvy &amp; that Russian troops should protect our southern border, this tells you everything you need to know about the GOP.\n\n#TrumpsCoupPlaybook was in effect on Jan 6th.  Trump has been #PutinsPuppet all along. \n\nRT https://t.co/lbFQFTuGmY",
1.50E+18,"Make no mistake, Biden should not have allowed NordStream 2 to move forward in the first place. It emboldened Putin and put our national security at risk.",
1.50E+18,"@leighfromcanada @ItsDeanBlundell 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼 the tougher they talk the tinier their testicles get when the 💩hits the fan! #FAFO\nLet’s hope Putin gets the same revelation as Pat did this week. \nGetting so tired of the constant dick swinging contests from little, little little men. 🤡s !",
1.50E+18,@FinancialTimes 800 troops? Well that will certainly deter Putin. Almost as much as the UK sanctions on less than half a dozen companies and people.,PY
1.50E+18,"I was asked today about the civilian trainings in Ukraine, and I pointed out that Putin knows he will have an incredible fight on his hands if he attempts a full invasion of Ukraine. This is existential for many Ukrainians. https://t.co/vGej37KzKJ",DY
1.50E+18,"At every step, we have shown that the United States and our Allies and partners are working in unison. \n \nWe are united in our support for Ukraine. \n \nWe are united in our opposition to Russia’s aggression. \n \nWe are united in our resolve to defend our Alliance.",
1.50E+18,"Get ready for a cyber attack, a cyber pandemic.\n\nI assure you this is in the plans.\n\nPrepare now, get some money out of your Banks, make sure you have cash to do business with, to buy food for at least 3 months.",DY
