1.4941E+18,"Declaração conjunta 🇧🇷Bolsonaro e 🇷🇺Putin.\n\nPutin apoiou o Brasil na questão da Amazônia, reconhecendo nossa soberania. Obrigado, Presidente Putin👍 https://t.co/2x4bxj1LzH",,
1.4941E+18,"If you stand with Putin, you stand against America.",,
1.4941E+18,"#BREAKING Russia could launch ""false"" pretext to invade Ukraine ""at any moment"": White House official",,
1.4941E+18,"Tom Cotton accuses Dems of “flooding the streets with criminals” and is blocking all DOJ nominees, imperiling our nat’l security\n\nThe same guy lied about being an Army Ranger, told us to buy Greenland, &amp; may have been catfished by Russia\n\nYeah we should really listen to this dude",,
1.4941E+18,"The real war is not in Ukraine, it’s in Canada, Australia, France, Brussels, England, Germany, Italy...\n\nThey just want you to look the other way.",,
1.4941E+18,"Tom Cotton accuses Dems of “flooding the streets with criminals” and is blocking all DOJ nominees, imperiling our nat’l security\n\nThe same guy lied about being an Army Ranger, told us to buy Greenland, &amp; may have been catfished by Russia\n\nYeah we should really listen to this dude",,
1.4941E+18,Don't miss it! A new article from me:          Conflict Russia - Balkan February 2022 https://t.co/wqWolnq75N via @LinkedIn,,
1.4941E+18,"Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.co/WVyWFqsKpI",,
1.4941E+18,"Shorter NATO to Putin:\n \n“You do know we can see you, right?” https://t.co/kFavmlN2Sr",,
1.4941E+18,"Clinton campaign paid to 'infiltrate' Trump Tower, White House servers to link Trump to Russia, Durham finds\n\nhttps://t.co/C64Mz8Oq6K",,
1.4941E+18,📽 EN VIVO | Biden y Scholz piden a Rusia que tome “medidas reales de desescalada”\nhttps://t.co/dOfqFz88gQ,,
1.4941E+18,"Ao contrário do que afirmava Barroso, Fachin diz que 'Justiça Eleitoral pode estar sob ataque hacker' https://t.co/3RdQ7XAmmc",,
1.4941E+18,[2.6 Beta]\n\nName: Haran Tsukishiro Futsu\nSec stat: Crit Rate\n\n(Repost because I messed up the base attack💀) https://t.co/Sr0iW6gw8C,,
1.4941E+18,"#ExclusivoJP | Presidente Jair Bolsonaro fala sobre comitiva brasileira na Rússia: ""Essa agenda específica da Defesa me fez trazer os comandantes de cada força, uma comitiva bastante robusta na questão militar.""\n\n📺 Confira na JP News https://t.co/5xHILDKdhC",,
1.4941E+18,"NEW: Russia doesn’t have enough forces in place for a full-scale invasion of Ukraine + full occupation, but a limited attack is considered “likely”, while intensified level of fighting in 2 Russia-backed regions in the east is deemed “very likely”, Estonia’s spy chief has said 1/",,
1.4941E+18,"A woman's right to choose her own reproductive healthcare is under attack, not only in Texas but across the country.\n\nJESSICA CISNEROS is a fierce advocate and when elected to Congress in #TX28, she'll fight to protect our right to choose.\n\nVideo ⬇️\n\n#DemVoice1 #wtpBLUE https://t.co/ReiOwB2JDr https://t.co/polnBre6L8",,
1.4941E+18,Russia trolling joe with this meme is hilarious... https://t.co/VmlTeozS9T,,
1.4941E+18,"funzionari anonimi dell’intel Usa avevano fatto trapelare attraverso alcuni media e tabloid una data, mercoledì 16. Ma in quella data non c’è stata invasione di Putin.\n\nMa ciò non dice altro che questo. Non dice che l’invasione non fosse programmata, né che non possa più esserci",,
1.4941E+18,"There is some evidence that financial systems, like point of sale terminals, may have been disrupted in a #cyberattack against the Ukraine, according to Mandiant's @JohnHultquist who spoke to @shanvav about the financial fallout of this week's attack. https://t.co/UpIB2JOO8m",,
1.4941E+18,"Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.co/WVyWFqsKpI",,
1.4941E+18,He's charged with attempted first degree murder for an anti-Semitic terror attack on a mayoral candidate. \n\nJ6 defendants are rotting in jail without bail for misdemeanor trespassing. https://t.co/OjrkZDhDPQ,,
1.4941E+18,This is NOT what Jesus would do! @IdeaGov: This is absolutely messed up in every way. \n\nDomestic terrorism by church on hospital during global pandemic. #wtf \n\n-----\nHospital Locks Down ICU Over 'Online Attacks' for COVID Treatment https://t.co/JrGAthyo6a,,
1.4941E+18,"Bolsonaro oferecendo ajuda na defesa da Russia. Não vejo problema nenhum, mas se puder escolher leva só o thiago silva, deixa o marquinhos com a gente.",,
1.4941E+18,"Putin wants them, Obama failed them, Trump blackmailed them,\n\nWhat will @POTUS's verb be?",,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,"Amid student anxiety in tense Ukraine, talks on for more flights https://t.co/RJr0DhAK24 https://t.co/9gJGBJEbIw",,
1.4941E+18,Let me look why Russia pressing Ukraine,,
1.4941E+18,"@_Norwegian_Blue @comet972 Same thing happened to me a few years ago. Was waiting for elective surgery, then a gallbladder attack didn't pass and husband took me to the ER. Turns out a stone got stuck in the duct and my gallbladder was distended so they did surgery.\n\nHope you don't have to wait too long!!!",,
1.4941E+18,@letsgofast2 @cfthepodcast @RedAxis4 @carolnicolaArt @bbrewerstandup @ggreenwald https://t.co/z4Im5t5gkm\n\nhttps://t.co/BnScIErSa4\n\nhttps://t.co/xSAyCmkI2M,,
1.4941E+18,Putin Promised to Withdraw Troops From Ukraine’s Borders. It Hasn’t Happened Yet.\nhttps://t.co/Qvf2XxZfCQ,,
1.4941E+18,"U.S. government official tells NBC that #Russia's claim of withdrawing from the #Ukraine border is false. \n\n""We now know it was false. In fact in the last several days Russia has increased its troop presence along the border by as many as 7000 troops, with more arriving today.""",,
1.4941E+18,"@AP Astonishing, Russia is lying. And no I am not taking the US government at their word, I am following the videos showing vehicles and equipment and personnel arriving. And also that Putin lied about exactly this last time he did this.",,
1.4941E+18,"BREAKING: UK defence intelligence chief says ""not seen evidence"" of Russian troop drawdown, instead build up near Ukraine continues. More ""vehicles, helicopters + field hospital moving towards 🇺🇦borders. ""Russia has the military mass in place to conduct an invasion of Ukraine""",,
1.4941E+18,@JoyceWhiteVance @jerbon57 Could also be why Putin has created his mess. This is what friends are for.,,
1.4941E+18,"Enquanto Macron foi excluído e virou meme na foto da mesa, Putin ficou tão perto que sentiu o cheiro do cangote de Bolsonaro.\n\nNo final da comitiva ainda ensaiou um português e disse ""Muito Obrigado"".\n\nÉ o cara lá de novo até 2026! Mito",,
1.4941E+18,"Q: why should the world believe what you say instead of saying, what #Russia  pictures show? \nStoltenberg: the intelligence we are sharing is actually confirmed also with open sources, with the satellite imagery from commercial satellites. So I think it's very hard to dispute.",,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,"Comes as British military intelligence director claims the UK hasn't seen evidence of a drawdown but the opposite, including ""additional armoured vehicles, helicopters and a field hospital moving towards Ukraine’s borders.""",,
1.4941E+18,@tclaycomb1 @mehdirhasan @DavidCornDC Hunter Biden is the perfect citizen 👌. So zero pay to play with Ukraine. Big tech squashed the story and Ole Creepy JB was elected and a little ballot harvesting. But it's all good that shit ends in November with the blood bath of the Demorats,,
1.4941E+18,"Frase de Edson Fachin, próximo presidente do TSE: ""Justiça Eleitoral pode estar sob ataque hacker, inclusive da Rússia”. Ué, espera aí… A estrutura de segurança do TSE não era inviolável? Talvez Barroso tenha mentido para nós.",,
1.4941E+18,Off we go again - front page  @smh attack on ‘undisclosed’ donation to Julia Banks (who is no longer even in parliament!)\nHey @BevanShields - how about front page story on anonymous donations to Josh Frydenberg?\n(Tally is now two front page attacks on Independents)\n#smhattacks,,
1.4941E+18,"@_bahisaurus oh rlly? it's fine! some ppl rlly act like new to those groups and is so weird 😭\nkepiville is rlly scary, well, wiz and wannaville are also scary but this fandom is literally the WORST don't attack me but it's the truth 💀",,
1.4941E+18,"When Michael Flynn says ""the Ukraine,"" I doubt he's making a mistake. That's what it was called when it was a Soviet Republic, which Putin wants it to be again. 🇺🇦",,
1.4941E+18,"BREAKING: White House official: Russia could launch ""false"" pretext to invade #Ukraine ""at any moment"" -AFP https://t.co/y0IgJRhowd",,
1.4941E+18,Libs literally calling this guy a spy for Russia in the thread. Mental illness! https://t.co/JrO7nnqVYK,,
1.4941E+18,"“Oh my God, you can get pizza! In Ukraine!!” https://t.co/kdtT99FmFb",,
1.4941E+18,@SAF_gg Loved the card before the upgrade so can only imagine he's insane now! \n\nHe's just so aggressive in the attack!,,
1.4941E+18,#BREAKING Russia appears to be continuing military build-up around Ukraine: NATO chief https://t.co/zuLgoN69CN,,
1.4941E+18,"If truth and accountability mattered, @JoeBiden and all the other people in governments responsible for the lies of 9/11, the War on Terror, Iraq War and worldwide regime change operations like Ukraine would get Guantanamo justice. https://t.co/kdL4dFlF3s",,
1.4941E+18,"BREAKING: The Biden administration announces that Russia has added as many as 7,000 troops to the Ukraine border in recent days and that the claim they are withdrawing is “false” and they continue to “mobilize for war."" RT IF YOU AGREE PUTIN CAN’T BE TRUSTED!",,
1.4941E+18,"#Kremlin Teases 'Alternatives' To #SWIFT If Sanctioned, Including #Crypto, In ""Fortress #Russia"" Strategy\nhttps://t.co/WhDcWMtbdL",,
1.4941E+18,"Sen. Ted Cruz attacks judicial nominee Nina Morrison for advising ""radical district attorneys who let violent criminals go and result in homicide rates skyrocketing.""\n\nMorrison, a 20-year attorney for Innocence Project, rebuffs Cruz with a perfect rejoinder about real justice. https://t.co/CeqDR6qwfQ",,
1.4941E+18,"Declaração conjunta 🇧🇷Bolsonaro e 🇷🇺Putin.\n\nPutin apoiou o Brasil na questão da Amazônia, reconhecendo nossa soberania. Obrigado, Presidente Putin👍 https://t.co/2x4bxj1LzH",,
1.4941E+18,"@bigunderscorec @TimMattison @theindianpet @matticala Syncing is key because money.\n\nA double spend attack is a merge conflict.\n\nI'm sorry, I refuse to take part in this nonsense any longer.",,
1.4941E+18,"Bolsonaro oferecendo ajuda na defesa da Russia. Não vejo problema nenhum, mas se puder escolher leva só o thiago silva, deixa o marquinhos com a gente.",,
1.4941E+18,@realMeetKevin I've got a bridge to sell (that Russia just built in Belarus) to anyone that thinks Putin is just going to walk away with nothing gained.,,
1.4941E+18,Thanks @RepMcGovern for speaking out during the US Congressional @TLHumanRights hearings on the online attacks against Colin Harvey @cjhumanrights &amp; raising @humanrights1st’s work on the vilification of lawyers https://t.co/FeuB2IX6OO,,
1.4941E+18,We’re going to need a clip of the moment Lautaro just decided to stop a counter-attack purely because Van Dijk was in front of him.,,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,"NEW: Lawyers for #Clinton campaign paid a tech company to ""infiltrate"" servers belonging to #TrumpTower&amp; later the WH, in order to establish an ""inference"" &amp; ""narrative"" to bring to govt agencies linking  #Trump to #Russia, #specialcounsel #JohnDurham says\nhttps://t.co/OFHPOX5FZx",,
1.4941E+18,A celeuma sobre os memes de Bolsonaro na Rússia traduz a origem perversa do inquérito das fake news: uma piada boba vira uma campanha  política de mentiras.Seria engraçada a falta de senso de humor da justiça se ela não perseguisse e prendesse pessoas por sua burrice articulada,,
1.4941E+18,Slovakian show of solidarity: the presidential palace in Bratislava has been illuminated in Ukraine's blue-and-yellow national colors https://t.co/S9henugAn2,,
1.4941E+18,"A Union that represents 50K airline employees, the Association of Flight Attendants, is calling on Homeland Security to create a list of violently disruptive passengers due to flights and their crews being under attack.\n\nWho else agrees? I do. ✋",,
1.4941E+18,"⚠️⚠️⚠️GENTE!!!!!!\n\nTODOS os inscritos na UFPI e UESPI estão relatando casos de SEQUESTRO!\n\nO governo pega seus dados, invade sua casa, e leva voce e TODA A SUA FAMILIA! \n\nPOR FAVOR, NÃO BOTEM ESSAS FACULDADES NO SISU!!! PELO SEU PROPRIO BEM!😱😱😱",,
1.4941E+18,🔴  Sorpresiva LLAMADA de Trump | Bolsonaro y Putin JUNTOS | CASO Prínci... https://t.co/XemepxjPbL via @YouTube,,
1.4941E+18,Japan stocks set for muted start as investors monitor Ukraine situation https://t.co/kuc6Y4gMQl,,
1.4941E+18,"NEW—US senior administration official: Yesterday, Russian government said it was pulling troops away from the border of Ukraine. That’s false. In fact, Russia has increased its troop presence by at least 7,000. (Biden said 150K troops yday.) No specifics given to support claim.",,
1.4941E+18,Clinton’s cronies asked researchers to search internet data to establish an “inference” and “narrative” to tie President Trump to Russia. \n\nYou know what we call that? \n\nFraming someone.,,
1.4941E+18,Human rights groups say that Palestinians face frequent attacks by Jewish Israelis and that perpetrators often go unpunished.\n\nhttps://t.co/GseF14K7if,,
1.4941E+18,Anime : Attack on Titan https://t.co/mOU7nSJUwN,,
1.4941E+18,"🇧🇷🇷🇺 Após reunião com o Presidente russo Vladimir Putin, o Presidente da República Jair Bolsonaro participou, nesta quarta-feira (16/2), de encontro com o presidente da Duma do Estado (parlamento russo), o deputado Vyacheslav Volodin.\n\n📷: Alan Santos/PR https://t.co/avOSrbc2Na",,
1.4941E+18,🚨DANGEROUS LEGISLATION🚨\n\nIt’s full alert time to push back on a legislative attack on the sovereignty of El Salvador.\n\nThe bill called: “Accountability for Cryptocurrency in El Salvador” is going after @nayibbukele and his move to adopt #Bitcoin.\n\nHow?🧵 https://t.co/xbhImFtFCq,,
1.4941E+18,"@RealPepeEscobar The memetic view of Brazil, in relation to the crisis in Ukraine. https://t.co/NpTJog0zTC",,
1.4941E+18,@Tom_Winter Of course Russia is behind it.,,
1.4941E+18,"@StacyOnTheRight She rigged the election, she held up aid to Ukraine, her accounting firm is lying, she constantly flushed the toilet,  discredited career govt officials, https://t.co/Bo4peBSQnO",,
1.4941E+18,"@GDIMalcolm ok tho yes we need to talk abt this! ive never used the mens bathroom and like probably never will, the idea gives me a panic attack ~ only ever if i had someone to go with me and protect my 5'5 physically disabled ass thats seen far too much abuse at the hands of men already",,
1.4941E+18,Manga: Attack on Titan https://t.co/rCZVXoAccC,,
1.4941E+18,"""Russia, Winter Olympics, Fashion Week: Your Wednesday Evening Briefing"" by Remy Tumin and Mariah Kreutter via NYT https://t.co/XrzeFO6kzN",,
1.4941E+18,"@observint A narrativa dos bolsominions  é que ele evitou um terceira guerra mundial. \n\nNa verdade o Putin tá fazendo ele de cabaixo pro mundo todo ver. "" Toda humilhação ao bolsonaro e pouco""  \n\nPara imagem do Brasil isso é péssimo.",,
1.4941E+18,Happy birthday Ymir 🎂\n\nThrowback to Ymir’s titan transformation scene in Attack on Titan Season 2 https://t.co/7VzGHQjAvQ,,
1.4941E+18,"Senior administration official says Russia has added 7,000 troops along Ukraine border, calls reports of pullback “false.”\n\n“Every indication we have now is they mean only to publicly offer to talk and make claims about deescalation while privately mobilizing for war,” he said.",,
1.4941E+18,"BREAKING: The Biden administration announces that Russia has added as many as 7,000 troops to the Ukraine border in recent days and that the claim they are withdrawing is “false” and they continue to “mobilize for war."" RT IF YOU AGREE PUTIN CAN’T BE TRUSTED!",,
1.4941E+18,"Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.co/WVyWFqsKpI",,
1.4941E+18,Having a massive panic attack while driving is not something I would recommend.,,
1.4941E+18,@hoje_no Putin vai manter a pressão sobre o ocidente.,,
1.4941E+18,1) Recognize breakaway states\n2) Claim breakaway states are under attack\n3) Intervene https://t.co/kxFJhiTNrD,,
1.4941E+18,#OOTT\nRussian-Ukraine situation will probably drag on... Biden adim will not back down from the shinning hill of justice and Putin will not back down from his ice cold iron seat of trolling power.\n#Brent #WTI\nLess and less sub zero temps to keep the ground frozen around Kyiv,,
1.4941E+18,"BREAKING: US official says Russia has moved up to 7,000 soldiers to Ukraine border over past few days",,
1.4941E+18,Qué lío se les debe armar en la cabeza a algunas y algunos que no entienden que el mundo es cada vez más multipolar y  cada país debe procurar lo que más conviene a sus intereses\n\nhttps://t.co/8oo4r3qFje,,
1.4941E+18,"Seja bem-vindo, Presidente Bolsonaro, à nossa Nação. Nossas raízes com Portugal e Brasil são profundamente honrosas e de grande nobreza. Bem-vindo seja a América à Rússia.**",,
1.4941E+18,@Breaking911 Oh NO Russian Solider in Russia,,
1.4941E+18,O Carluxo tá lá da Rússia votando CONTRA um projeto de lei que institui o Dia de Combate às Notícias Falsas (Fake News) no calendário da Cidade do Rio.\n\nSignifica? #CarluxoMamateiro https://t.co/NWujMpldLQ,,
1.4941E+18,Could the U.S. play a dramatically more constructive role in averting a #Ukraine war? Yes. @BernieSanders suggests that U.S. negotiators begin by recognizing why Russian leaders are so concerned about NATO expansion.\n\nhttps://t.co/wOFmVbOO48,,
1.4941E+18,@thwaitesmtt faz alguma coisa com a russia keys,,
1.4941E+18,"Спутниковые снимки показывают строительство Россией тактического моста через ключевую реку в Беларуси менее чем в четырех милях от границы с Украиной, на фоне того, что источники говорят о продолжающемся наращивании российских вооруженных сил\nhttps://t.co/ZMi5E4ptmG",,
1.4941E+18,"Senior Administration Official on Russian claims it’s withdrawing troops from the border with Ukraine: “We now know it was false. In fact …in the last several days, Russia has increased its troop presence along the…border by as many as 7,000 troops, with some arriving today.”",,
1.4941E+18,Putin and the West  https://t.co/LXXLg1Ma14,,
1.4941E+18,"Putin is scared of democracy in the same way the Republican Party is- because democracy means an end to their power, control, and influence.",,
1.4941E+18,@AoTWiki Attack On Titan Episode 78-80 real time 4K  \n\nhttps://t.co/CMXezMJzmh,,
1.4941E+18,The Buzz for Feb. 17: U.S. deployment for Ukraine crisis https://t.co/COrR1Xcmhx,,
1.4941E+18,"Johnson: Dëshmitë janë të qarta, Rusia planifikon pushtimin në Ukrainë https://t.co/SSXjMT5kn3",,
1.4941E+18,@SigaGazetaBR Tô rindo. Bolsonaro se encontrou com Putin.,,
1.4941E+18,"@shaunwalker7 @RutheniaRus Just as in Czechoslovakia in 1968: summer manoeuvres declared over, apparent pull-out but, on 21/08/1968, invasion of the ČSSR by Warsaw Pact forces, mainly Soviet. It's an old Soviet trick now being played by Andropov's KGB pupil &amp; protégé V V Putin.",,
1.4941E+18,"#BREAKING Russia has added ""as many as 7,000"" troops to Ukraine border in recent days: White House official https://t.co/TbqerTcCqY",,
1.4941E+18,"Aw shucks--looks as if Russia forgot to invade the Ukraine today.\n\nWell, maybe when they read it in the Western Globalist press, they'll remember to oblige. https://t.co/D1IHmoY7SS",,
1.4941E+18,@ChristianM_28 Russia launching nukes at Ukraine,,
1.4941E+18,Presidente Bolsonaro critica Fachin por fala contra Putin e Rússia. https://t.co/iH2hdERPQo,,
1.4941E+18,"Why does the #Russia army needs pontoon bridge across the river in #Belarus?\nIf an invasion plan calls for a complete surrounding of #Kyiv, it would be necessary to put troops not only east, but west of the river Dniper which runs through Kyiv.",,
1.4941E+18,I’m old enough to remember when Ron Johnson spent the 4th of July in Russia.,,
1.4941E+18,"UK to scrap golden visas for oligarchs &amp; billionaires over fears of ""dirty"" money flowing into the UK by Russia and elsewhere. \n\nIT'S ABOUT TIME. END THE LONDONGRAD LAUNDROMAT. \n\n..and now please, impose sanctions! \n\nhttps://t.co/e4cqbr2tBZ",,
1.4941E+18,"Democracy is under attack, and voters in Miami are the targets | Editorial  https://t.co/HTy12GYStK",,
1.4941E+18,"@alexchristy17 Russia,Russia, Russia!",,
1.4941E+18,This is absolutely messed up in every way. \n\nDomestic terrorism by church on hospital during global pandemic. #wtf \n\n-----\nHospital Locks Down ICU Over 'Online Attacks' for COVID Treatment https://t.co/5t2mNKUoNo,,
1.4941E+18,Inflation is now sitting at 5.1 percent. The PBO has warned the Liberals about their spending. What do the Trudeau Liberals do? They sent 500 million of your tax dollars to Ukraine.,,
1.4941E+18,Bolsonaro volta a tentar associar saída de tropas russas à sua visita a Putin https://t.co/JmzsQ2hf3C,,
1.4941E+18,"Le hicieron conciertos, pancartas, tuitazos, caravanas, libros, series, documentales, comunicados, programas de televisión, hasta Putin pidió su libertad; y resulta que el ""héroe de la patria"" Alex Saab es un sapo de la DEA.\n\nDulcito de lechoza.",,
1.4941E+18,"WASHINGTON (AP) — US official: Russia has added as many as 7,000 troops to Ukraine border in recent days, contrary to claims of withdrawal.",,
1.4941E+18,"|@AbiyAhmedAli's genocidal regime has received support from China, Turkey + UAE to carry out multiple drone attacks on civilians. During this #AUEUSummit members must stand against criminal leaders who commit war crimes amounting to genocide. #AbiytoICC @eu_eeas @ForeignOfficeKE",,
1.4941E+18,"Putin wita się z Bolsonaro jak człowiek z człowiekiem,a z Macronem siedział w odstępie 10 metrów. 🤣🤣🤣 https://t.co/Pl3Ss0u21g",,
1.4941E+18,"JUST IN: Russia has increased its troop presence by as many as 7,000 troops, with some arriving as recently as today, U.S. official say, disputing Russian government statements that it's withdrawing military forces from the Ukrainian border.",,
1.4941E+18,Update: the library apologized for suggesting that there was any attack on books after an elected official told them to take down the sign. https://t.co/P9AOccsEn9,,
1.4941E+18,"BREAKING: Russia has added as many as 7,000 troops near the Ukraine border in recent days, contrary to claims by President Vladimir Putin that troops would be pulled back from the region, according to a senior Biden administration official. https://t.co/U0aECk9V1d",,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,"BREAKING: The Biden administration announces that Russia has added as many as 7,000 troops to the Ukraine border in recent days and that the claim they are withdrawing is “false” and they continue to “mobilize for war."" RT IF YOU AGREE PUTIN CAN’T BE TRUSTED!",,
1.4941E+18,"The Associated Press is now reporting that Russia **ADDED** 7,000 troops RATHER THAN withdrawing some along the Ukrainian border. Sounds like Putin is a #FlipFlopper. Pfft, takes one to know one. \n\n#UkraineCrisis",,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,"NEW—US senior administration official: Yesterday, Russian government said it was pulling troops away from the border of Ukraine. That’s false. In fact, Russia has increased its troop presence by at least 7,000. (Biden said 150K troops yday.) No specifics given to support claim.",,
1.4941E+18,"The Kremlin’s claims this week that it had begun to remove troops from Ukraine’s borders were false, senior U.S. administration officials told reporters tonight. Instead, Russia has added as many as 7,000 troops to those already encircling its neighbor, a Biden official said.",,
1.4941E+18,"@RodDelCampo Have no respect for Rules and have cheated on every front. It is obvious they feel the only way to compete with the US especially, is to cheat. Their athletes are subpar and not competitive with Americans. Their President, Putin, is a crazed animal, dumb as a rock, with only",,
1.4941E+18,"❗️Bolsonaro na Rússia homenageia soldados comunistas. \n\nCom a palavra, os patriotas…\n\nhttps://t.co/inRvnrftjq",,
1.4941E+18,"NEW:\n\nRetired @BaltCoPS educators tell me the cyber attack on the district 15 months ago is impacting their monthly retirement payments.\n\nOne former teacher estimates the district owes her more than $4,000 due to the unresolved issue.\n\nFull story ⬇️\n\nhttps://t.co/Wimd02rbEY",,
1.4941E+18,Gas prices could soar as much as 50 cents if Russia invades Ukraine. https://t.co/OSvJ9R1RSh,,
1.4941E+18,VISUAL ATTACK https://t.co/G7IjClnozN,,
1.4941E+18,"Human history is pretty much an endless cycle of awesome progress followed by sporadic interruptions where the world’s future is held hostage by the giant fragile egos of small, depraved men.\n\nThis time, hopefully, we can start to break that cycle.\nhttps://t.co/NPNth6aW17",,
1.4941E+18,"Se o Lula viajasse para a Rússia, levando a tiracolo o filho dele, e ficasse hospedado em hotel de R$ 100 mil a diária, a Globo cancelaria o BBB para dar continuidade ao Jornal Nacional.",,
1.4941E+18,Al-Shabab attacks on AMISOM &amp; SNA military base locations in Lower Jubba &amp; Bakool Somalia https://t.co/ECpPYsnPm6,,
1.4941E+18,@wildweatherdan Preparing now means developing technology for later. \n\nThey cannot invade if they are behind designer bars with fun cellblock colours. https://t.co/rlmsMTgmN5,,
1.4941E+18,"🇷🇺President #Putin (News conference after 🇷🇺🇩🇪 talks): #NATO continues to cite its “open door policy.” We know what Article 10 of the North Atlantic Treaty is about. It says, “the Parties may invite”, not they “must invite.” https://t.co/ONe4z4N66E",,
1.4941E+18,CIAのウクライナの支局が首都キエフから撤退\n\n負けて逃げるのは米CIAではないか（大笑）\nhttps://t.co/EGr9Ehz5PV,,
1.4941E+18,@nathaliejacoby1 I'm going to say this If this country allow him to run again after all the evidence that's being brought by the January 6th committee after all the things all of us saw him do for 4 years we get whatever we deserve How about that.. And you know he's for Putin democracy is failing,,
1.4941E+18,"@jarsoldier1985 WIP=Interlude\nThe fire is finally out and leaving behind an uneasy peace. As the locals pick up the pieces, Andrew discovers the truth, as he is in 1666 London. Before he can react, the ruined city is under attack by werewolves who are trying to change the course of history",,
1.4941E+18,"@gg_poulloin @pahl_kay Enjoy your Nazis, Russia was our ally in WW2...a true Canadian never stands with Nazis 🤡🤡😘 https://t.co/iL4g903yQO",,
1.4941E+18,"Update: Deputy Secretary of Russia's Security Council Mikhail Popov: ""The U.S. has intensified its military air activity significantly near Russian borders."" (Rossiyskaya Gazeta)",,
1.4941E+18,"Any use of military equipment, tools, or personnel constitutes an attack on unarmed Canadian civilians. If this happens, the Liberal Caucus has a moral obligation to remove Trudeau from office.",,
1.4941E+18,"Not only is Russia not withdrawing forces from Ukraine's border, but a senior admin official says the Kremlin has added about 7,000 troops in recent days — ""with some arriving as recently as today."" That would place number of forces above 150k figure cited by Biden yesterday.",,
1.4941E+18,"There is no problem in NATO’s enlargement, there is a BIG problem in Russia’s enlargement.",,
1.4941E+18,"If you stand with Putin, you stand against America.",,
1.4941E+18,Coming up on BBC World News - US says #Russia 🇷🇺 has increased troop presence by 7000 near #Ukraine 🇺🇦 - despite claims of a drawback. What does #osint say about Russian troop movements? And more than 70 killed in floods in #Brazil 🇧🇷. On-air from 9pm ET/2am UK/10am Singapore. https://t.co/4YtqNT7C4U,,
1.4941E+18,Anime: Attack on Titan https://t.co/KMAU5TZsZv,,
1.4941E+18,Security footage released of man wanted for dragging woman into garage in sex attack https://t.co/3F12Vlfx9h,,
1.4941E+18,RUSSIA'S CLAIM THAT IT WAS EVACUATING TROOPS FROM THE UKRAINE BORDER IS FAKE - SENIOR US OFFICIAL.,,
1.4941E+18,"BREAKING: The Biden administration announces that Russia has added as many as 7,000 troops to the Ukraine border in recent days and that the claim they are withdrawing is “false” and they continue to “mobilize for war."" RT IF YOU AGREE PUTIN CAN’T BE TRUSTED!",,
1.4941E+18,"Just a few examples of the non-COVID health crisis from our experience at Doctorcall.\n\nPatient ignored weight loss for six months - pancreatic cancer.\n\nMan so scared he refused to go to hospital after a heart attack.\n\nA delayed bowel cancer diagnosis, major surgery required.",,
1.4941E+18,É verdade que bolsonaro perguntou para Putin qual era o nome do Soldado Desconhecido?,,
1.4941E+18,"The BLM terrorist charged with first-degree attempted murder for an anti-Semitic terror attack on a mayoral candidate was given bail, but J6 defendants who entered the Capitol at the invitation of the Capitol Police were not.",,
1.4941E+18,Bags of cash. You know like the Ukraine government gives to the Biden family. 😉 https://t.co/aSQyuHyLL1,,
1.4941E+18,this Attack on Titan scene forever living rent free in my head https://t.co/9lIGdLB4Aa,,
1.4941E+18,"NEW: U.S. government calls Russia's claim of withdrawal ""false,"" says up to 7,000 troops were added in recent days",,
1.4941E+18,Putin's Ukraine Strategy https://t.co/Uqd25hHRDc,,
1.4941E+18,Não sei se o Macron é mais idiota por achar que existe girafas na Amazônia ou por achar que Putin iria querer cloná-lo...🤔,,
1.4941E+18,"Contrary to Moscow's claim that Russia was withdrawing troops from Ukraine's borders, the Kremlin has increased its presence by as many as 7,000 troops, according to a senior Biden administration official. https://t.co/nppOv59ddt",,
1.4941E+18,"Russia's claim that it was evacuating troops from the ukraine border is fake, says a senior US official.",,
1.4941E+18,"Russia said Wednesday it was returning more troops and weapons to bases, but NATO declared it saw no sign of a drawdown as fears that Moscow could invade Ukraine soon persisted. https://t.co/sW4xd9Mcyt",,
1.4941E+18,https://t.co/8gebFmYgUs,,
1.4941E+18,Bank of Russia Reports First Successful Digital Ruble Transfers Between Users – Finance Bitcoin News https://t.co/rliHC4qMg3,,
1.4941E+18,Clinton’s cronies asked researchers to search internet data to establish an “inference” and “narrative” to tie President Trump to Russia. \n\nYou know what we call that? \n\nFraming someone.,,
1.4941E+18,U.S. says Russia's claim of withdrawing troops from border with Ukraine is 'false' https://t.co/6fE5QZ4xKF,,
1.4941E+18,Report: Renowned Mexican scientist pleads guilty in Miami to being an agent for Russia https://t.co/Wfcpbvs5uT,,
