1496273585576591364,joe has not demonstrated any strength on any issue amp certainly is not seen as a threat by putin and now that joey has so decimated our energy reserves the eu is more dependent on russia than ever before that is why we have the current conflict w russia amp the ukraine,0,day
1496273583848534018,he will be stopped ukrainians vow to stand up toputin,0,day
1496273583017971713,donald trump endorses putins invasion of a democratic country this is the leader of the republican party does mccarthy agree with this gop intel head gop armed services head will anyone condemn this,0,day
1496273581625466881,i was asked today about the civilian trainings in ukraine and i pointed out that putin knows he will have an incredible fight on his hands if he attempts a full invasion of ukraine this is existential for many ukrainians,0,day
1496273581126393857,get ready for a cyber attack a cyber pandemic n ni assure you this is in the plans n nprepare now get some money out of your banks make sure you have cash to do business with to buy food for at least months,0,day
1496273580480421893,sigh n nonce again a sign of our broken media is that the layup story of the day asking gop electeds to comment on trumps praise of putin today for invading ukraine will get lost of i havent seen the tweets story etc bs,0,day
1496273579343757319,vladimir putins latest invasion of ukraine is an indefensible violation of international law regardless of whatever false pretext he offers there has always been a diplomatic solution to this situation tragically putin appears intent on rejecting it,0,day
1496273579280936965,pompeo respects a dictator about to invade a neighbor na sovereign country democracy because putin has a yearning to create a russian map that looks like the old soviet union pompeo is praising a man who wants to take the world back to the cold war or nstart world war iii damn,0,day
1496273578710511618,russianinvades moldova nuses nuclear weapon in uk ncyber attacks estonia ninvades georgia nannexes crimea amp invades eastern ukraine nshoots down mh17 nuses chemical weapon in uk ninvades ukraine more n nalso russia why is west so aggressive,0,day
1496273577187983362,the fourth reich has been proclaimed,0,day
1496273577049534464,last night as the world watched vladimir putin invade a democratic nation fox news set out to praise and defend the authoritarians actions n nits time to pull the plug on fox news,0,day
1496273576743346177,putin has planned his invasion for a long time german and italian dependence on russian gas then rundown their gas reserves foster uk dependence on russian money encourage brexit johnson and trump to weaken the west thus western division and peashooter sanctions a disaster,0,day
1496273576596754435,since obtaining power putin has had two goals reconstituting the soviet union and weakening western democracy trump and the gop have been useful idiots in achieving those goals our democracy has been weakened autocracy is literally on the move time for americans to choose,0,day
1496273575652777990,ill give ukraine credit its putting up more resistance to a russian invasion than the gop did,0,day
1496273575325675524,ukrainian new yorkers brace for war compare putin to hitler,0,day
1496273572553232385,whole world fuck russia,0,day
1496273572402184193,encouraged that has recognized the national security threat posed by nordstream russias illegal occupation of the donbas is a clear violation of ukrainian territory and must be met with sanctions and diplomatic condemnation this decision by germany is a good start,0,day
1496273571068448768,wow okay unfollowing now was a big fan of his shirtless horseback pics was not aware hed invade the ukraine,0,day
1496273570896482305,footage of russian military movements in belgorod also have the strange z marking painted on them n n,0,day
1496273569105559553,trump all in favor of putin invading ukraine,0,day
1496273568040361984,both republicans amp dems in congress sure are itching for a war w russia,0,day
1496273568002363397,i have refrained from posting extended takes on russia ukraine situation for ethical reasons however watching putins speech right now i no longer think there will be meaningful de escalation here is why iam freaking out a,0,day
1496273563493728257,the west the united states has to make it very clear to putin that the consequences begin now for me that means taking the waivers off on nord stream so thats definitely dead it means sanctioning russian banks and russian oligarchs,0,day
1496273562902183938,putin is invading countries while half of ours democrats have been preoccupied with pronouns and invented genders,0,day
1496273561652183048,biden deputy national security advisor daleep singh explains sanctions are for preventing behavior after putin already started his invasion of ukraine,0,day
1496273560570314752,were receiving reports from one of our colleagues a refugee from luhansk whose family remains there that in the lpr and dpr all men ages to are now subject to compulsory military conscription and prohibited from leaving the occupied territories n na thread,0,day
1496273557378277380,scale of terrifying russian invasion plot exposed as putin sets sights on four countries n,0,day
1496273555474255872,im taking ukraine lets ride baby,0,day
1496273555163648002,the war between ukraine and russia started years ago and we kinda got used to the stress and uncertainty n nlately events have been escalating and western media have been spreading even more panic today we sat down with our team to talk about our plans n nsharing bellow,0,day
1496273554345709569,putin telling russians why their soldiers must invade ukraine based on a big lie is like trump telling his big lie about a stolen election authoritarians make up big stuff so people who swallow it will not feel like they are on the side of the aggressor or the insurrectionist,0,day
1496273552559030275,cctv footage of pro russian rockets hitting the village of schastya in ukrainian held territory,0,day
1496273552429006849,many ask where will putin stop nputin will stop where he will be stopped,0,day
1496273552164933632,putin said the self declared republics needed defending from the threat of genocide and parts of ukraine must be purged of corruption cells of extremists and the threat of nuclear weapons being pointed only in a matter of time at moscow n,0,day
1496273548687872006,you guys dont get it putin declaring parts of ukraine independent and then moving in with troops is him just walking into the delicate trap biden has set for him you will see so thankful we have adults in charge again,0,day
1496273548398460929,biden just conceded ukraine to russia,0,day
1496273547391647749,a lot of russian speaking ukrainians write on social media that they are switching to ukrainian as a sign of loyalty and in reaction to putins speech the more putin tries to convince everyone that ukrainians do not exist the more he strengthens ukrainian national identity,0,day
1496273544187359238,russia has invaded ukraine the biden administration and our allies must impose full set of crippling sanctions now,0,day
1496273544187105291,this whole concept of putin honoring kievan rus is a mirage putin is a racist and hates ukrainians the way he uses ahistorical analyses of ukrainians is similar to how white americans described black americans during jim crow,0,day
1496273538868813830,today russias federal security service fsb which handles russias border protection announced that an unknown shell from the ukrainian territory destroyed a border post m from the border n nthere is a problem with this allegation though,0,day
1496273538868776964,a lot of americans who think that freedom fighting is about not wearing a mask to costco are about to learn something from the brave people of ukraine,0,day
1496273538763927557,just commented on the russian invasion of ukraine and sanctions its a horrible mess and may get worse please share,0,day
1496273536821903360,sec blinken says his meeting with lavrov is off because russia is now beginning its invasion of ukraine amp making clear its wholesale rejection of diplomacy he says a meeting with lavrov does not make sense via,0,day
1496273536645750786,the us secretary of state says putins goal is reconstituting the russian empire or total neutrality of countries surrounding russia as ukraine crisis worsens n,0,day
1496273533252558849,we havent said enough about the pact between putin and xi to take over the world,0,day
1496273532443140096,video uploaded an hour ago allegedly from a russian tank operator previous videos seem to indicate this as well as part of a large convoy of tanks in the belgorod region of russia per video author,0,day
1496273531767828483,one difference is that nobody in the us congress suggests that ukraine shouldnt exist,0,day
1496273531625422849,weve been watching this thing in slow motion for months now the administration declassified unprecedented amounts of intel to try to prevent putin from taking this course of action but this man has a deeply distorted view of the world,0,day
1496273531327365123,joe biden is leading as an american president should n nnato is strongly united perhaps like never before n nputin will regret the day he decided to invade ukraine n n,0,day
1496273530115485697,breaking just clearly stated on tv that the recognizes separatist sovereignty over the entirety of the and oblasts making further aggression towards ukrainian held basically inevitable,0,day
1496273530073366529,after russia invaded in ukraine began centralizing govt data in kyiv severing links w it systems in occupied territories n nnow its preparing to evacuate that data if moscow targets kyiv n ni talked to s about protecting this data,0,day
1496273529322582027,russia snatched up the crimea when biden was vp now russia wants to snatch up the ukraine when biden is president it seems to me that russia accomplishes far more with biden in office than trump your logic makes no sense,0,day
1496273529192411139,one person wants this war putin and he is indifferent to its cost of those who will suffer vladimir is a monster who is electing to go to war not out of need but rather out of a hurt ego small wonder he and trump were comfortable with one another n,0,day
1496273529146331136,prof carlos he putin will keep everybody in war footing,0,day
1496273528722706432,years ago when russia attacked georgia the polish president warned what would happen,0,day
1496273525988024322,if youre defending russia you should move there now,0,day
1496273524419444738,trump literally called putin a genius for invading ukraine n nif you support trump you also support russia invading ukraine,0,day
1496273522540396547,fox propaganda is attacking ukraine criticizing their president and doing everything they can to ignore putins invasion of a democracy n nyes fox is and always has been an arm of russia,0,day
1496273521701441538,trump today endorsed putins invasion fuck him every republican elected official and every fox news talker should be asked immediately if they agree with trump every single one of them n nwhat say you,0,day
1496273519482712064,putin just berated his spy chief in front of the entire world for not speaking clearly imagine what hes thinking watching biden give this speech,0,day
1496273518056591361,tonight i joined our trusted eyes partners who alongside represent a vital security alliance to help protect our homelands amp stand up to aggressors n nour response to russias deeply concerning actions in ukraine will be united amp robust n n nwe all,0,day
1496273517498753024,youre gonna have to save fuel for your spring offensive on russia dear leader,0,day
1496273517473673219,we are united in support of ukraine we are united in our opposition to russian aggression we are united in our resolve to defend our nato alliance we are united in our understanding of the urgency and seriousness of the threat to global peace and stability speech today,0,day
1496273517293277184,vladimir putin is the aggressor nthe ukrainians are the victims nwe should never shy away from that,0,day
1496273517150670852,locals report on social media outgoing shelling throughout donetsk and horlivka right now n,0,day
1496273514705440769,this is my pinned tweet from years ago seems like the dots are still connecting and tragically ukraine is being held hostage to the whims of monsters where is the translator at why hasnt the house subpoenaed the translator n,0,day
1496273514353074180,since biden yet to give primetime address on ukraine would suggest flipping usual order in sotu put russia up front call for unity for all democracy lovers,0,day
1496273513350672394,this is vladimir putins forever war and russia cursed as it has been so many times in its history with a terrible leader will be fighting it for as long as putin remains the master of the kremlin nfrom,0,day
1496273512331456515,crisis is entering a new face after recognition of independent states in eastern ukraine followed by fresh sanctions in the coming weeks washigton will push to pump more oil into the market ksa is denying the request atm,0,day
1496273508812398597,profit live day trading futures russia ukraine invasion news via,0,day
1496273508355260422,russian tanks active on the ne border of ukraine video presumably from tonight nighttime vehicle activity unusual so far in this crisis,0,day
1496273507583512578,you dont need blood unless you plan on starting a war president biden says of russia stockpiling blood supplies on the ukrainian border,0,day
1496273507109462018,european union countries decision to rely on russia energy empowers russia cut off that energy if the eu interferes with russias reckless land grab n nthis could be avoided if biden would rely on texas oil amp gas for european needs n ntexas can make us amp eu energy independent,0,day
1496273505754787850,russia never fulfilled a single solitary one of its obligations under the minsk agreements russia has not supported a ceasefire russia has not removed its heavy weapons from proscribed zones russia has not granted unfettered access for smm monitors,0,day
1496273504144183297,the sad thing about of this is that the people of ukraine will be the ones picking up the pieces n nthose pumping them now providing support creating a war will be long gone theyll withdraw their military and leave them stranded when they could have handled this better,0,day
1496273501480697856,sorry to hear that this dreadful situation in ukraine has caused you so much anguish alison i hope you sleep tonight x,0,day
1496273501443215360,kenyas ambassador to the un security council spoke out about the effects of imperialism on african nations while rejecting russias expansion into ukraine n nhe said that despite being separated by european powers african countries chose to keep their borders for greater peace,0,day
1496273500067463172,dear russia n nin the people of ukraine held a referendum vote on its independence of the population was in support of becoming a sovereign state this land is not yours it will never be yours stop trying to undermine the legitimacy of ukraine as a nation,0,day
1496273499803066368,youre talking a real war here a war that is unlike anything we have seen since and the equipment that russians are bringing are designed to level cities discusses the crisis on the ground in ukraine,0,day
1496273499505233922,ukrainian fm kuleba plan a is diplomacy to avert war but if that fails plan b is to fight for every inch of our land and every city and every village to fight until we win of course via,0,day
1496273496690855938,now that we see the invasion is beginning and russia has made clear its wholesale rejection of diplomacy it does not make sense to go forward with that meeting at this time blinken said i consulted with our allies and partners all agree,0,day
1496273494996361220,an invasion will be much costlier for putin than he calculated writes n,0,day
1496273493759074304,new president biden says at the white house that putin has invaded ukraine russia just announced that it is carving out a big chunk of ukraine hes setting up a rationale to take more territory by force,0,day
1496273492777578503,ukrainians are learning a crucial lesson that israel already has western democracies cannot be relied upon in the face of a threat from an authoritarian regime willing to turn to military measures to enforce its will,0,day
1496273491980607492,so let them do their russian duty of fighting against the us and nato in ukraine nobody will miss them,0,day
1496273490567122949,breaking biden this is the beginning of a russian invasion of ukraine this is a flagrant violation of international law im announcing the first tranche of sanctions,0,day
1496273489803755522,she also supports putins invasion of ukraine n,0,day
1496273489006895112,putin should review the decade long soviet afghan war and how russia ultimately got their ass kicked n npeople fight very differently when they are fighting on their own soil and for their home,0,day
1496273487182315521,a rebuttal to the idea that the west contributed to the current crisis by supporting nato expansion it is naive it accepts putins false rationale for his action he obliterated this argument when he made his real argument that ukraine does not exist amp is part of russia,0,day
1496273486888771584,i was just on with who as usual said something deeply perceptive putin has been to war before chechnya georgia ukraine syria and he won all those conflicts he is not afraid to go to war in fact he wants to go to war,0,day
1496273486200909824,president biden who in the lords name does putin think gives him the right to declare new so called countries on territory that belong to his neighbors this is flagrant violation of international law,0,day
1496273485638864904,putin comments on how far russian troops could go amid ukraine crisis rt russia amp former soviet union,0,day
1496273482128232452,new secretary of state blinken called off his sit down with russian foreign minister lavrov which was going to happen thursday if russia did not invade ukraine,0,day
1496273482094682112,replace ukraine in his speech with kazakhstan belarus baltic countries azerbaijan uzbekistan and so on even including finland and think about where the train of geopolitical thought of this senile grandfather may take him next,0,day
1496273481528647681,donald trump declared his support for vladimir putin and the russian invasion of ukraine today just as fascist apologists and cowards of the past did when hitler seized the sudetenland we cannot pretend anymore about who he and his followers truly are,0,day
1496273480907644930,announces sanctions on russia this is the beginning of a russian invasion of ukraine a flagrant violation of international law and it demands a firm response from the international community,0,day
1496273480438153216,men will literally invade ukraine instead of going to therapy,0,day
1496273478705688577,washington ap white house now calling russian moves on ukraine an invasion sets stage for strong sanctions,0,day
1496273478617604097,putin ukraine is being controlled from the outside and foreign influence affects its internal policies corporations and trade n nmeanwhile biden administration officials are getting ready to smuggle ukrainian president zelenskyy out of ukraine,0,day
1496273478613626884,hearing the collective sigh of sweet relief from coalition media advisers on the hill now war has broken out in ukraine nothing like a good war to distract pesky journos from the mess at home,0,day
1496273475580870656,delighted germany is axing nord stream pipeline perhaps they can supply some arms to ukraine too in addition tot he helmets they sent to kiev,0,day
1496273474997870595,biden pay attention putin is planning a false flag attack so he can invade n nputin here have this badly forged video n nsnowden biden how could you,0,day
1496273473584472071,apparently biden told us today that we would bear the price of defending ukraine and i have a sneaking suspicion that price is freedom,0,day
1496273470740742149,this meeting was to decide if russia would recognize two breakaway regions in eastern ukraine as sovereign states if so an agreement would be signed following the important meeting in actuality putin had already signed the agreement almost two hours prior at,0,day
1496273470551908370,russia survived napoleon burning moscow to the ground it out fought hitler after losing million i dont think theyre going to wilt under the pressure applied by joe biden bojo germanys latest us lackey and justin trudeau,0,day
1496273469130129408,putin is all about divide and conquer,0,day
1496273468379303942,russias escalating aggression in eastern ukraine is an unacceptable violation of ukraines sovereignty and the rule of law n ni commend the biden administration for its swift response and continued efforts to work with our allies to hold vladimir putin accountable,0,day
1496273467674697729,ukraine will fall,0,day
1496273467548876807,as vladimir putin invades ukraine i remember when in my country venezuela was booming in protests with repression and human rights violations these ukrainian folks showed solidarity with our struggle n nwe will never forget that n n,0,day
1496273467309985799,that hitler fella may be a bad egg but he sure showed the sudetenland he means business n ntrump praises putins genius plan to invade ukraine you gotta say thats pretty savvy,0,day
1496273467230068738,how russias invasion of ukraine could affectvenezuela,0,day
1496273467070627841,who had trump praising a putin invasion on their bingo card n nliterally everyone n n,0,day
1496273465288105987,when you allow authoritarian regimes like putins invade countries freely theyll never stop putins revisionist history speech was truly freightening we all have a stake in this we need to put a swift end to this as a united world against putin china and their puppets,0,day
1496273464415641607,blinken will not meet with lavrov amid russian invasion of ukraine it does not makesense,0,day
1496273464239529995,new will no longer meet with russian foreign minister lavrov in geneva this week he says n nnow that we see the invasion is beginning and russia has made clear its wholesale rejection of diplomacy it does not make sense to go forward with that meeting at this time,0,day
1496273463639969799,on the frontline in ukraine via,0,day
1496273461517467650,ive been saying for quite a while nobody wins this conflict ukraine has a fascist problem russia is pulling shit they shouldnt and the us is again being pulled into another war everybody sucks,0,day
1496273459420274689,no what weakened america in the russia ukraine conflict was people like who promoted russia propaganda about ukraine during the election even though every bit of it was proven to be complete bogus during impeachment we dont need any lectures from you,0,day
1496273457990049793,half the russian populace is starving so putin starts a war former kgb what else do you expect,0,day
1496273457960660993,tonight in mariupol rally against russian aggression the city is located approx miles from the frontline n nearlier putin declared that the recognition of so called separatist republics dnr and lnr would extend to more ukrainian territories including mariupol,0,day
1496273457851650053,clout dont dribble n nwe need decisive clear action to show putin were serious with the kremlin starting a war dissuasion requires clarity,0,day
1496273457310572544,first isis came back now putin is dreaming about bringing back the soviet union n nthe only groups building back better under biden are americas enemies,0,day
1496273454492012546,i finally had the chance to listen to putins speech today wow of course full of factual errors and wild conspiracy theories but also bizarre rambling unfocused uninspiring amp if you need an hour to explain your war youre not very sure of your argument,0,day
1496273453879541762,former president donald trump on tuesday hailed russian president vladimir putins move to recognize two breakaway regions of ukraine and deploy troops into the rebel held territory as genius nin an interview with the conservative clay travis and buck sexton radio show,0,day
1496273452956852224,putin has been preparing this moment for a long time,0,day
1496273452864524292,hey when country a invades country b its good form to interview spokespeople of or experts on country b in your first response,0,day
1496273452361261056,putin is walking all over america and our allies because he sees weakness at the top period n nwe are a country in need of strong leadership and right now the sad truth is we dont have it,0,day
1496273451484692484,so you are ok with trump praising putin for invading ukraine no whataboutisms njust that one question yes or no thank you,0,day
1496273451392409606,russia is an evil empire period n nputin is a dictator n ntheres nothing that anyone can say that justifies what he is doing in ukraine,0,day
1496273450771615744,putin ratifies treaties with breakaway ukrainian regions worldnews,0,day
1496273447563018244,this has very little if anything to do with nato and almost everything to do with putins desire to reinstate the russian empire he has consistently maintained in public that it was a mistake to allow the former soviet republics to become independent,0,day
1496273446426324997,n if you are defending putin the kremlin and the russian oligarchy by making fun or attacking our american president n you are a traitor to america,0,day
1496273446082424859,for all of these people saying the west should agree to not allow ukraine into nato i have a question if putin can force our hand on that why would he stop there n neven if ukraine signed documents never to join nato that would not change his behavior,0,day
1496273445151297536,the biden admin has delivered serious consequences for russia following its invasion of ukraine n nbut we must be prepared to go further because all indications are that putin wont stop without more punitive measures n nwe must meet this challenge head on and stand with ukraine,0,day
1496273444325195776,russia has ordered troops into ukraine if a war breaks out europe could find itself dealing with another refugee crisis for the rest of the world this conflict could lead to supply chain disruptions market volatility amp price hikes explains why,0,day
1496273441351077889,the west didnt break vietnam after decades of war amp then sanctions so forget about breaking russia,0,day
1496273441271721987,i suspect the sanctions announced will have done nothing to deter putin especially given the time he has been afforded to prepare for and mitigate them nthey should be hard and far reaching enough to make him back track not an attempt to dissuade further advances,0,day
1496273437807026179,attacks escalate on front lines in eastern ukraine via,0,day
1496273433067413504,evacuates diplomats from ukrainein ominous sign,0,day
1496273432534654979,pence is saying putin moved forward because current admin is weak no pence tried to weaken nato for putin they attempted to overthrow democracy mikey is projecting,0,day
1496273428143386626,breaking canadian foreign affairs minister mlanie joly i have approved our initial sanctions package targeting those responsible for the recent illegal decisions as well as russian banks,0,day
1496273428134907910,threadn n germanys announcement it has suspended certification of kremlins pipeline was an urgently needed step given russias overt invasion of ukraines donbas region welcome amp long overdue,0,day
1496273427573125121,president ukraine is not just a neighbouring country for us it is an inalienable part of our own history culture and spiritual space these are our comrades those dearest to us not only colleagues friends but also relatives people bound by blood by family ties,0,day
1496273427321462785,putin not just wants to invade ukraine but also seeks to take over the entire europe only if putin attacks ukraine will the u s punish russia economically most importantly any country associated with the ukraine disaster will be punished doesnt it refer to the ccp does it,0,day
1496273424117022721,ukraines allies seek countermeasures after putin orders troop movements via,0,day
1496273421084332034,russia approves use of armed forces abroad and plans to evacuate diplomatic staff from kyiv russia has moved its diplomats out and is ready to start war tomorrow which explains why armoured vehicles were travelling fast towards ukraine today too late,0,day
1496273420123840513,ukraine is not russia putin ight got that now stop fucking them in the ass like yuo do with crimea,0,day
1496273420102864896,my friends lmao rofl candidate got drunk throws chunks on kids shoes oh yeah in other news putin invaded ukraine,0,day
1496273419926745095,moscow moods parts of the business elite are preparing for the worst its leaders were once among the biggest supporters but have been sidelined over the years,0,day
1496273417586286595,you have to ask yourself this if putin is allowed to annex ukraine without punishment where is he going to stop,0,day
1496273417439428612,linda thomas greenfield in essence putin wants the world to travel back in time to a time before the united nations to a time when empires ruled the world but the rest of the world has moved forward it is not it is,0,day
1496273417301110784,it looks like a lovely place nbest wishes mariupol may you and ukraine resist and continue,0,day
1496273412586672131,well putin was kept in check while trump was in office he seems to be more comfortable taking other countries when a democrat is in the white house crimea under obama biden and now ukraine again under biden,0,day
1496273412116738049,biden directed to move forces within the european commands area of operations to the baltic republics poland and ukraines southeastern flank n nthe forces will move within a week dod officials said,0,day
1496273408023306241,what sanction is going to stop them peter doocy hammers psaki on response to putin,0,day
1496273406903615489,duma has approved use of russian soldiers outside of russia but as ukraine isnt a country my soldiers wont be in ukraine even when theyre in kiev so we wont be invading anyone so everythings fine,0,day
1496273404953047043,biden turns his back to the american people taking no questions after warning about the costs americans should be prepared to pay because of the russia invasion he paved the way for,0,day
1496273404852604928,chomsky providing some crucially important context missing in ukraine russia coverage in western media russia is surrounded by us offensive weapons no russian leader no matter who it is could tolerate ukraine joining a hostile military alliance,0,day
1496273403384406016,translating for those in the back putin wont stop unless hes stopped,0,day
1496273403061411840,hitlers justification for taking sudetenland in czechoslovakia the same as putins for eastern ukraine,0,day
1496273401924759560,yesterday putin said that he believes ukraine was never a real nation and was built by the soviet union he doesnt want a nation state on his border,0,day
1496273399630475266,russia never hesitates to obliterate its innocent victims laws and norms mean absolutely nothing to moscow except as things to violate and to manipulate and abuse to try to excuse justify and legitimize the kremlins own heinous crimes and actions n n,0,day
1496273399504678916,remember the mockers telling us how macrons diplomacy with russia was working well amp how naive the british were looking,0,day
1496273399408168964,she would definitely know fiona hill blames trumps foreign policy for turning ukraine into russias playground,0,day
1496273398707728390,the most powerful rebuttal to russias expansionist plans in ukraine doesnt come from nato the eu or the usa n ninstead it comes from kenyas ambassador to the un who speaks out about the effects of imperialism on african nations powerful words n n,0,day
1496273397915201536,president putins decision to send troops into luhansk and donetsk will severely punish an already beleaguered russian culture sector,0,day
1496273397763956743,to fight for russia to save it means to fight for the removal of putin and his kleptocrats from power but now it also means the banal to fight for peace,0,day
1496273397004836866,recap obama did thisn n is recognizing the independence of the so called break away pro russian movements in ukraine n nhis next step as always planned rush in troops defend his own putin paid operatives installed amp armed fight side by side putin,0,day
1496273396950515717,never forget that a fox news host has exploited his position to cheerlead for the murderous autocrat vladimir putin and support the invasion of a sovereign democratic nation and an american ally putting nato and europe in an increasingly dangerous place,0,day
1496273396950355972,on the night russia invaded ukraine fox news called ukraines president a tyrant said ukraine is not a democracy and told their viewers whats happening in canada is more serious than ukraine,0,day
1496273395918458881,as maneuvers into position for serious hostilities in lets bear in mind the recent record of the russian military as a baseline is one factoidn n russian actions in since have killed civilians n n,0,day
1496273395046137863,putin invaded ukraine now rather than while trump was in office because putins support among the russian people as well as elites has started to crack n nits a risky gamble that may lose him everything hes doing it because hes desperate to stay in power,0,day
1496273393980563457,putin is only interested in one thing creating a new russian empire with him as emperor,0,day
1496273393859145729,if advancing russian troops find ukrainian govt passwords as they seize city offices ukrainian agencies are prepared to quickly cut off access to these compromised accounts zhora said n nhe contended that russia will find no sensitive data on government workers computers,0,day
1496273390889484295,footage of russian t b3 tanks entering the e road in the kursk oblast leading straight to the border with ukraine n n,0,day
1496273389211770882,the russians really are delusional n the us started all this business in ukraine nthink youll find that russia started this when it decided to invade ukraine in,0,day
1496273389157498880,thats right but nato expansion is more threatening to russia today nputins demand is totally understandable us quick response and written document handed rejecting his demands against nthe will of europe is the root cause biden emphasizes diplomacy but nvery poor,0,day
1496273388813578240,i think the elite are making up their mind that the amount of capital that will line their pockets from an invasion and subsequent war between ukraine and russia will outweigh the cost of civilian lives and livelihoods i expect war to break out anytime n n,0,day
1496273388737904642,im definitely proud of president biden and think hes doing an incredible job he has the experience and he knows exactly what hes doing the invasion of ukraine is on putin,0,day
1496273388423495682,russias ukraine incursion could complicate the federal reserves interest rate decisions,0,day
1496273387160801288,we know what its like living next to russia says one kyiv resident so we have to be prepared for anything n n,0,day
1496273385688555521,this is putin not simply declaring war on ukraine but openly declaring a new cold war with the west,0,day
1496273383759257606,taoiseach michel martin said that the announcement by vladimir putin yesterday crosses a line and was a flagrant violation of international law he said that ireland stands in solidarity with ukraine and that the eus response will be robust,0,day
1496273380148150272,trump has called two people geniuses one was vladimir putin because he is invading ukraine the other is himself because his uncle went to mit,0,day
1496273379304906754,my analysis russia will exploit force to extend control to all of donetsk amp luhansk engaging attacking amp pushing ukrainian forces back tom clonan by force or by diplomacy russia wants to re take separatist territory from ukraine,0,day
1496273378793119748,sanctions against putins cronies in london should have started ages ago now must be the time for the west to use every diplomatic sanction necessary to shame putin for destroying peace in europe,0,day
1496273377895591942,blinken putins deeply disturbing speech yesterday amp his statements today made clear to the world how he views the ukraine not as a sovereign nation but rather as a creation of russia amp therefore subordinate to russia its a completely false assertion that ignores history,0,day
1496273377199366146,how did we get to this point of war n nlet us explain,0,day
1496273376868020227,vladimir putins decision to launch a renewed invasion of ukraine is reprehensible sadly president biden consistently chose appeasement and his tough talk on russia was never followed by strong action n nmy full statement with other leaders,0,day
1496273376511418368,putin claimed that lenin created ukraine even if true and its not why does that give russia years later a right to invade ukraine the uk created the us that doesnt give the uk the right to invade the us imperial powers created states all over the world so illogical,0,day
1496273376247414784,now that russia has invaded ukraine the u s and our allies should immediately move to confiscate the financial assets of every russian oligarch who is tied to putin their bank accounts their mansions their yachts hit them where it hurts,0,day
1496273375341199360,putins war,0,day
1496273374493958145,blinken says now that russias invasion is beginning it doesnt make sense for me to meet with russias lavrov anymore,0,day
1496273373919383553,todays news russia invades ukraine chaos explodes,0,day
1496273372900392961,as i before tweeted putin must be a coward he will face his last moment with his own hands,0,day
1496273371780243459,since october russia has been building an enormous military force along ukraines border that now amounts to as many as troops see how russian forces have closed in on ukraine,0,day
1496273370475864074,the russian forces that have entered eastern ukraine should immediately withdraw n nthe uk government should encourage a return to the minsk agreement to end the crisis and oppose further eastward nato expansion n ndiplomacy must resume n n,0,day
1496273369624461323,trump just called putins invasion of ukraine genius and very savvy and referred to him as a peacekeeper nif we leave his blatant treason unpunished and the gop take over we too will be under putins thumb,0,day
1496273369330814989,ukraine is being invaded by russia canada is attacking its own citizens,0,day
1496273368261271564,russia doesnt affect you well it does if they take out our satellites,0,day
1496273367879585799,china gave russia a war security guarantee dec th against the u s in a minute call chinas president xi told putin if he invades ukraine amp u s interferes chinas military will respond this comes when the u s is kicking out troops for unvaxxed wrote dec pray,0,day
