1.4854E+18,Nothing stopping the neocons who want war in Ukraine with Russia to fly over there voluntarily and use themselves as human shields.,UC
1.4854E+18,"“President Biden is considering deploying several thousand US troops, as well as warships and aircraft, to NATO allies in the Baltics and Eastern Europe, an expansion of American military involvement amid mounting fears of a Russian incursion into Ukraine.” https://t.co/NozLXWVXk2",UC
1.4854E+18,"RAND's @MassDara discusses the devastation that would result if Russia ordered a large-scale move on Ukraine, and offers near-term strategies to save lives and reduce the effect of Russian air and missile strikes. https://t.co/1VKkUUplxe",UC
1.4854E+18,@CryptoScotGuy Assuming without actually knowing shows how ignorant you are. You think Putin would invade a country with nuclear weapons 😂😂😂😂😂,DN
1.4854E+18,"On the one hand, this is very grim. On the other, it is standard procedure in situations like these to make sure dependents (incl. pets!) are safe in case of an escalation. A reminder of the mostly unacknowledged personal sacrifices our diplomats make.\nhttps://t.co/PFlPuf76re",UC
1.4854E+18,"@nolanwpeterson I have been to Bucha, Ukraine, five times.  The people are fiercely proud of their country and will never bend to Putin and his trolls.  If Putin invades, there will be a fight like he cannot imagine- with or without the spineless Biden.",UC
1.4854E+18,"@EdAsante77 What would be the next ""domino""? Poland ain't going to knuckle under to Russia, and neither will the Baltics. They're all NATO members.\n\nAt any rate, the Russians don't want to occupy Ukraine. It would be expensive. They don't want NATO there. That would be more expensive.",PN
1.4854E+18,Britain Says Moscow Is Plotting to Install a Pro-Russian Leader in Ukraine https://t.co/tX1fAYySO4,PY
1.4854E+18,We’re Moving Closer to War with Russia\nhttps://t.co/NvI1aYhGdd,PY
1.4854E+18,🔴  #BREAKING \n\nIntelligence sources: #Putin set the zero hour !!  \n\n#USA\n#Ukraine \n#Moscow,DY
1.4854E+18,State Department: do not travel to Ukraine due to imminent war… and COVID https://t.co/mz4a2JGQyU,DY
1.4854E+18,"As if there’s not enough challenging crisis’s already going on in our world, Putin has to force this warfare, globally, upon us all. 🤬🌎🤬 ~ US draws down Ukraine embassy presence as war fears mount (from @AP)  https://t.co/uGJNW1Zswk",DY
1.4854E+18,@JenniferJJacobs I have no desire to get into another war... but if we don't stand up for Ukraine it won't be the last country Putin invades,UC
1.4854E+18,"Russia's purported plan to install pro-Kremlin leadership in Ukraine 'deeply concerning,' White House says\n\nhttps://t.co/tTbw8Bf5aE\nThis lies upon every Biden voter!  Not only does the Dems threaten the security of our nation but indeed the security of the whole world.",PY
1.4854E+18,"This excellent video by @BrianBeckerDC / @BTnewsroom succinctly explains how the US created the crisis in Ukraine, by expanding NATO, supporting a fascist-led coup in 2014, sending weapons to Kiev, and threatening Russia right on its borders\nhttps://t.co/V2i21c2hor",UC
1.4854E+18,Biden Weighs Deploying Thousands of Troops to Eastern Europe and Baltics - NYT \n\n https://t.co/SuQ4OhGWpY,UC
1.4854E+18,"Biden's 'green light' to Putin on Ukraine will have 'ripple effect' throughout the world, critic says https://t.co/g6qyIPSebm #FoxNews",PY
1.4854E+18,"I #StandwithUkraine in the face of escalating Russian aggression against #Ukraine. \n\n🇨🇦 #StandswithUkraine 🇺🇦. Canada stands resolute in its support of Ukraine’s sovereignty, territorial integrity and independence. https://t.co/zrLWCd8Ibr",PY
1.4854E+18,"""In the event of a full-scale Russian invasion, the United States intends to move its military trainers out of the country...But it is possible that some Americans could stay to...provide frontline support, a U.S. official said.""\n\nUnder what authority...?\n\nhttps://t.co/z2z3icyAAL",UC
1.4854E+18,BREAKING: State Department issues 'do not travel' warning for Ukraine as embassy staff is told to leave https://t.co/0DJKUDbJMH,DY
1.4854E+18,"In an unusual statement, the British government said Saturday that the Kremlin was developing plans to install a pro-Russian leader in Ukraine.  https://t.co/2vmfydW6vW",DY
1.4854E+18,"The avalanche of propaganda from US war hawks on Ukraine, Russia, China, Cuba, Yemen, Iran…. It’s dizzying.\n\nThey’re really convinced that they’re the good guys as they arm neo Nazis, help massacre Yemenis, impoverish hundreds of millions around the world with sanctions.",DN
1.4854E+18,"""The risk of war in Europe is rising. A blitz of diplomacy has failed to defuse fears of a Russian invasion in Ukraine, whose pro-Western government is sounding the alarm that Moscow has almost completed a menacing troop buildup.""\nhttps://t.co/vo6U9OdFnd",PY
1.4854E+18,Ukraines air defenses are weak -\nRussia knows this and if it invaded again will likely use the Syria model+ to achieve max damage w/o having to deploy ground forces.  https://t.co/y58CA7kfvp,UC
1.4854E+18,"German navy chief resigns following Ukraine, Putin comments https://t.co/c7ktwZO3hG via @CTVNews\nWhy is the West so eager to keep Ukraine &amp; Russia divided? Putin &amp; Russia deserves respect✅. Ukraine really want to have a full conflict with Russia? Beware of Fair weather friends!",UC
1.4854E+18,US STATE DEPARTMENT: THERE ARE REPORTS THAT RUSSIA IS CONSIDERING SIGNIFICANT MILITARY ACTION AGAINST UKRAINE.,DY
1.4854E+18,"If we don't do anything about the Ukraine if Russia invades, then China will likely pounce on Taiwan right after",UC
1.4854E+18,"Putin's dream of new, globe-spanning Russian navy turns on Ukraine invasion\nhttps://t.co/dGR17XTmdw",PY
1.4854E+18,Ex-squaddies in the trenches with Ukraine troops reveal the Russian invasion threat https://t.co/uu1e5D5zXr,UC
1.4854E+18,They might go for Taiwan while we start messing with Russia and this could actually happen. Called this long ago. Not surprised. https://t.co/eFGOX4fj4i,PY
1.4854E+18,The crisis in Ukraine is continuing to escalate. Now is the time for the United States and our allies to stand united with one voice and provide Ukraine with the assistance it needs to defend itself.,PY
1.4854E+18,Another gross foreign policy miscalculation that will spiral out of control: \nBiden Weighs Deploying Thousands of Troops to Eastern Europe and Baltics… https://t.co/1VvG9WKjv3,PY
1.4854E+18,"Putin knows that Ukraine is not going to attack Russia. To suggest somehow that there's a threat from NATO or from Ukraine is propaganda, an excuse for Putin to do what he ultimately wants: extend his influence, authority, power &amp; control into the former Warsaw Pact countries. https://t.co/8lp3tX0yGK",PY
1.4854E+18,"US Embassy in Kyiv tonight: ""There are reports Russia that is planning significant military action against Ukraine. Security conditions, particularly along Ukraine's borders, in occupied Crimea and in Eastern Ukraine, are unpredictable and can deteriorate with little notice.""",DY
1.4854E+18,"Spain is committed to @NATO and the security of Europe, as I have reiterated in my conversation with @jensstoltenberg. We support the sovereignty and territorial integrity of Ukraine and trust that diplomacy and dialogue will be the way to de-escalate this crisis.",UC
1.4854E+18,The second bird in Kyiv! More than 80 tons of weapons to strengthen Ukraine's defense capabilities from our friends in the USA! And this is not the end 😌 🇺🇦🤝🇺🇸\nP.S. the cargo arrived under dependable protection 🐶\n@WhiteHouse @congressdotgov @USEmbassyKyiv @UKRintheUSA https://t.co/ReNaj9tRds,PY
1.4854E+18,"🇺🇦🇺🇸⚡️🇷🇺 | Tensions Rising |\n\nPresident Joe Biden is considering deploying thousands of troops, ships and planes to the Baltics and Eastern Europe due to Russia's threat to take military action in Ukraine\n\n#Ukraine #Russia #USA https://t.co/Vek4wmZE2p",PY
1.4854E+18,Ukraine has received a second weapons supply shipment from the United States amid the looming threat of a potential Russian invasion https://t.co/DfbI8SMMjO,PY
1.4854E+18,"U.S Navy, ready for WAR! Belarus! ""Defense Secretary Austin"" ordered, USS Truman with 5 war ships, ready for battle. Our presence in Europe is a loud voice to Belarus &amp; Russia not to invade Poland. U.S will finance projects in Poland, NATO allies &amp; more troops. ""Military Times""",PY
1.4854E+18,"Wishful thinking. Putin has overseen:\n-2nd Chechen War\n-2008 Russo-Georgian War\n-Invasion of Ukraine 2014-\n-Intervention in Syria 2015-\nRussia sustained thousands of KIAs in those conflicts. If Putin decides to escalate, he'll be prepared to sustain hundreds of casualties or more https://t.co/cwvt9HdCUg",PY
1.4854E+18,U.S. draws down Ukraine embassy presence as war fears mount https://t.co/1XKtPVxR2A,PY
1.4854E+18,@Jules31415 This is actually happening..We’re actually going to go into war with Russia,PY
1.4854E+18,We support our friends in Ukraine. It's critical that we provide defensive capabilities to Ukraine as they courageously defend their country against the threat of Putin’s invasion. https://t.co/1KSCIKvCzM,UC
1.4854E+18,"It is a prudent move to depart from a country where there is a very serious threat of war &amp; invasion, instead of waiting to a last minute. It is not only prudent for American, but will help Ukraine as well to defend itself\nif would be necessary. https://t.co/xkqIR0qrnU",PY
1.4854E+18,Germany’s Reliance on Russian Gas Limits Europe’s Options in Ukraine Crisis\n\nBerlin is vulnerable if the West sanctions Russia over Ukraine and Moscow responds by cutting off natural-gas exports.,UC
1.4854E+18,That’s because Joe Biden is protecting his family business interests in Ukraine and is willing to plunge the United States into a war over it. \nEveryone should look up Hunter Biden and Burisma if you want to know what’s really going on in Ukraine!! https://t.co/ZwPtbQV9nC,PY
1.4854E+18,"Kyiv is one of Europe's largest and most ancient capitals. For the past few weeks, residents have had to come to terms with the appalling fact that they may soon suddenly find themselves living in a war zone https://t.co/xCk9DxeOZ0",UC
1.4854E+18,America is fucked up and stupid but I don’t know if we’re “fight a land war with Russia in February” fucked up and  stupid. But maybe!,UC
1.4854E+18,Germany’s dependence on Russian gas has left Europe short of options to sanction Moscow if it invades Ukraine https://t.co/3TauUQC8rc,UC
1.4854E+18,"“You cannot permit the Russians to believe you are afraid of an escalation. They will use it time and again,” argued one of Poland’s wisest Russia analysts…”Restraint does not stabilize Putin. It encourages him.” https://t.co/6gcJOQWua5",UC
1.4854E+18,"We (Americans) bicker while WW3 is a great possibility, right now. Eye on Ukraine ...",PY
1.4854E+18,@Tommyboy5186 @BostonGlobe I’m not a Trump person. Biden will get America in to war. Possibly because of his ties to Ukraine. Why do most Democrats default to Trump?  He  has nothing to do with anything.,PY
1.4854E+18,"My European perspective is the case for intervention is actually much smaller than people make out of it. There's no actual defensive alliance with Ukraine that can activate a chain reaction, unlike the prior world wars  with Serbia or Poland.",PN
1.4854E+18,"What my general belief is, is that **** is going to kick off in Ukraine only after the Winter Olympics and when some incident spirals into the second civil war, which will necessarily lock up military resources elsewhere.",DY
1.4854E+18,People ask me how Ukrainians prepare to a possible Russian invasion. \nLike this: they plan a vacation.\nAnd an evacuation.🤷‍♀️ #Ukraine #Russia https://t.co/Ck0OojXJ9z,UC
1.4854E+18,@Aldamir @amlivemon The Russians aren't going to attack.  This is all theatre on the part of the Americans.,DN
1.4854E+18,"The last time Russia forcibly expanded its borders, Joe Biden was in the White House.",PY
1.4854E+18,"I wonder if people in 1939 went about their lives not thinking about the fact that WWII was approaching, the way we are not noticing what is happening in the Ukraine?",PY
1.4854E+18,What if Russia considers Ukraine so important that anything short of risking a conventional conflict with NATO is worth it? The problem with the current debate about deterrence isn't the credibility of the threat but of the tool being mentioned. https://t.co/Tfpj7u1ehZ,UC
1.4854E+18,@StateDept is now recommending #US citizens make leave via publicly available routes. Not a good sign at all on our end and very ominous... #Russia #Ukraine #EU #NATO #Crimea #Donbas #UkraineWar #Europe,PY
1.4854E+18,We fucking better NOT go to war with Russia right now. What the fuck. https://t.co/pTpAECO6oZ,UC
1.4854E+18,"""Russia will make its decisions based on President [Vladimir] Putin's calculus of what's in their interest,"" Secretary of State Antony Blinken said Sunday, warning there will be ""massive consequences"" for Russia if its military forces invade Ukraine. https://t.co/EBH6nIN6Mi https://t.co/4WC8FAtmfn",UC
1.4854E+18,"US Embassy in Kyiv: There are reports Russia is planning significant military action against Ukraine. Security conditions, particularly along Ukraine borders, in 🇷🇺-occupied Crimea, and in 🇷🇺-controlled eastern Ukraine, are unpredictable and can deteriorate with little notice.",DY
1.4854E+18,Putin's annexation of Crimea has not stopped him from continuing to undermine Ukrainian sovereignty. No NATO freeze or imposed neutrality on Ukraine will stop him either. 4/,PY
1.4854E+18,Biden is starting war with Russia! Biden needs to be removed from office and put in prison before millions of innocent people are slaughtered https://t.co/f02XJnjDfu,PY
1.4854E+18,I don't want Greece to get involved in the Ukraine Russia conflict. It's a bad idea.,UC
1.4854E+18,"@ItsBCJim @Jack203811871 @cubsmomma23 @ABC Mexico wouldnt try to enter into alliance with Russia. why? Because the U.S. isnt taking aggressive action towards them like Russia is taking towards their neighbors.Russia is the reason countries like Latvia, Estonia joined and why Ukraine wants to. Russia bears responsibility.",UC
1.4854E+18,"US Secretary of State Antony Blinken said Sunday he has ""no doubts"" Germany is maintaining a united front with NATO on the Ukraine crisis, after Berlin faced pressure to toughen its stance against potential Russian aggression https://t.co/9x7z5SA16d",UC
1.4854E+18,Get Ready Player Ukraine,PY
1.4854E+18,A well-articulated play-by-play of what could go down in Ukraine in the coming weeks. I keep asking the question of “what does the *after* look like and at what cost?”  @DAlperovitch starts to dig into that here. Not a pleasant read. https://t.co/f3P78MwyAN,UC
1.4854E+18,"@JuliaDavisNews It is a prudent move to depart from a country where there is a very serious threat of war &amp; invasion, instead of waiting to a last minute. It is not only prudent for American, but will help Ukraine as well to defend itself\nif would be necessary.",PY
1.4854E+18,"We have been clear that if there is any further Russian aggression against Ukraine, there will be a swift, severe, and united response from the United States and Europe. My full interview with @margbrennan on @FaceTheNation: https://t.co/ZUDHFOb6Va",UC
1.4854E+18,WORLD IS WATCHING: Former secretary of state warns Biden administration must take action as volatile situation unfolds along Russia-Ukraine border. https://t.co/MgffBpaOsI https://t.co/wLwBEr0Osq,UC
1.4854E+18,My latest w/@JeanneWhalen: U.S. threatens use of novel export control to damage Russia’s strategic industries if Moscow invades Ukraine https://t.co/yJdtbf8EYH,UC
1.4854E+18,'ominous development'👇#Ukraine #Russia #UkraineCrisis https://t.co/VC6fZzKTZz,PY
1.4854E+18,Germany’s dependence on Russian gas has left Europe short of options to sanction Moscow if it invades Ukraine https://t.co/GNjz8g0HIi,UC
1.4854E+18,They won’t stop with Ukraine. Eastern Europe is next. And frankly the only reason I will EVER visit Hungary or Poland is to participate in a women’s rights protest. Already gone.  https://t.co/VLNzqLUfew,DY
1.4854E+18,@POTUS Don’t supply Ukraine any weapons. We don’t want a war in Europe. And we don’t want UK/US in another war.  I’m not prepared to loose my military family people because some blokes in an office don’t like the other bloke in another office!,UC
1.4854E+18,Renewable Energy Could Cool European Tensions With Russia | https://t.co/z7pmoX16EW https://t.co/E5eRCJ4iQm #oilprice,UC
1.4854E+18,#VladimirPutin did not stop after #Georgia. He will not stop after #Ukraine. There is no #UkraineCrisis. This is a #Europe crisis. #Russia https://t.co/jcU0K8iFLl,DY
1.4854E+18,Might be the beginning of WW3\nhttps://t.co/3uLJWwIj4k,PY
1.4854E+18,"War can yet be avoided, but time is running out https://t.co/Usl6lOhGid",UC
1.4854E+18,Lets rethink this Ukrainian tension. Maybe its not as tense as it looks. Perhaps the troops would rather stay in Russia?,UC
1.4854E+18,Russia and Ukraine war is closer than ever. https://t.co/0108r23x3S,PY
1.4854E+18,Over the past week there has been a significant uptick in Russian propaganda that West is preparing attacks in Ukraine. Something to monitor in terms of timetable. The latest comes from propaganda Foreign Ministry spokesperson Zakharova who says there are several Western ops 🙄,PY
1.4854E+18,Update: Japan promises a joint response with the United States to Russia's aggression against Ukraine\n\nThe Prime Minister of Japan made clear that Japan would be fully behind the United States in the challenging days ahead.\nhttps://t.co/rGbjhhYwiz,UC
1.4854E+18,"The Deputy Prime Minister of the #UK, Dominic #Raab says that there is a 'very significant' risk that #Russia will #invade #Ukraine. Follow @Military_Alerts\n\nRead more:\nhttps://t.co/kJcwszaffl",DY
1.4854E+18,"Reason:\nFrom a timing perspective, this might be the best time he will ever have to invade. US is distracted by domestic politics and new geopolitical confrontation with China",PY
1.4854E+18,"Oh look! Another ""neutral, impartial"" British Ambassador (to Ukraine) stoking war.\n\nWhere have you seen that before? https://t.co/A5GKgF5koA",PY
1.4854E+18,Russia are planning to put a puppet government into Ukraine after their successful UK trial.,PY
1.4854E+18,No ones nervous about this Russia thing. Not a mention on here.\n\nYou guys know how close we are to WW3?,PY
1.4854E+18,"No! Hard stop! We will not and should not fight in this war. I'm fine with arming Ukraine, but our men and women do not need to be deployed. And should not be deployed. Biden has been wrong on foreign policy for the past 40 years. We had peace with Trump. Just sayin https://t.co/bulOqaPx5t",UC
1.4854E+18,"Russian doctors, dissidents, and other figures keep falling out of windows. Instead of threatening Ukraine, Putin could commit resources to window safety. https://t.co/HdQ494P25G https://t.co/EsNrQ8kMrM",UC
1.4854E+18,We need an enhanced Magnitsky approach on Russia. Freeze assets of Russian oligarchs; deny oligarchs and their families access to western territory and markets; and ban the children of these oligarchs from universities. Give those spots to the children of Russian dissidents.,UC
1.4854E+18,Voluntary departure of US direct hire employees in Kyiv authorized and departure of eligible family members from @USEmbassyKyiv ordered by @StateDept due to the “continued threat” of military action by #Russia.,PY
1.4854E+18,"#MAGA #Trump2024 #Conservative I hope if Russia invades Ukraine , Biden has the guts to kick there ass. This is the red line make no mistake ,the world is watching , you have to show Putin Power not sanctions.",UC
1.4854E+18,"Another 80 tons of military goods (lethal weapons) have been delivered to Ukraine from the US. Let me put in this way: another 80 tons of guarantees of peace and freedom have been delivered to Ukraine. Shame on us, Germans, who currently support the neo-fascist aggressor. https://t.co/f70DfOb2wp",PY
1.4854E+18,"As a Russian invasion of Ukraine looms, Pope Francis calls for a world day of prayer https://t.co/Ug7DzvFzSv",UC
1.4854E+18,"@DrlindaJohnson The White House had to explain, correct, and back track what Biden said about Russia and a ""small incursion"". There is no such thing as a ""small incursion"". Russia either crosses the border of Ukrain or not. Period. @POTUS""",PN
1.4854E+18,"The Deputy Prime Minister of the #UK, Dominic #Raab says that there is a 'very significant' risk that #Russia will #invade #Ukraine. Follow @Defcon_Level.\n\nRead more:\nhttps://t.co/wQGaK89Ff2",DY
1.4854E+18,Blinken says if any Russian military moves across Ukraine's border it will be met with swift and severe response!  What the hell about OUR border that has been and continues to be invaded by 2 million people in one year and not ONE word about it.,UC
1.4854E+18,"""Putin will take advantage of any disunity and any weakness that we show"".\n\nShadow attorney general Emily Thornberry says the UK must be ""unified"" in its response to Russia and get ""more imaginative"" with the sanctions they threaten to impose.\n\n#Phillips https://t.co/T9mK8F9oiq https://t.co/x7fSUf308Q",UC
1.4854E+18,"I'm not seeing it in the news, so let me write it.\n\nA Russian invasion of Ukraine means death.\n\nHomes, schools blasted to bits.\n\nPeople will defend their country. Just as you would.\n\nMany of them will die.\n\nChildren out playing this weekend will see their families ripped apart.",UC
1.4854E+18,"@catturd2 While I feel for the people of Ukraine, I can’t help but cringe when I hear Democrat politicians say they are concerned about that nation’s sovereignty, while not giving a crap about our own on the Southern border.",UC
1.4854E+18,"The State Dept. says it will be reducing staff levels at the US Embassy in Kyiv, beginning with the departure of nonessential staff and family members\n\nhttps://t.co/CNdbnUxbwA",PY
1.4854E+18,"Ukraine: Russian Intervention Highly Likely - M.K. Bhadrakumar\nhttps://t.co/Nxfg2KdKCv\nAnother careful, perceptive appraisal from this very experienced observer\n@les_politiques @Nidaba07 @vshelford2 @THDcurnow @GBoyd1982",DY
1.4854E+18,"@simulacrax This is incredibly grim, a new level of total war from what we saw in say the blitz and bombings in Germany. Economic devastation will not win wars though. Also there is much more importance on not fighting in your own country so preemptive attack may be more tempting?",PY
1.4854E+18,"6) now that “Putin’s puppet” has been replaced by Hunter’s dad, Ukraine is at grave risk again",PY
1.4854E+18,"Re. Russia’s plan to install a pro-Russia govt in Ukraine:\n""All four of the other Ukrainians named in the communiqué once held senior positions in the Ukrainian government and worked in proximity to Paul Manafort, former President Trump’s campaign manager""\nhttps://t.co/CDOQZqojkk",DY
1.4854E+18,"Reason:\nHe knows that an invasion of Ukraine, would put a permanent end to all talk of Ukraine, Georgia, Belarus or any Central Asian states of ever joining NATO or deployment of NATO weapons and troops on their territories without Russia’s agreement",UC
1.4854E+18,"BREAKING: Anthony Blinken rules out immediate US sanctions against Russia, as imposing them now would undermine deterrence",UC
1.4854E+18,"Thanks @IgnatiusPost!\n""Impose severe sanctions on Russia now, rather than after it has rolled into Ukraine... You cannot permit the Russians to believe you are afraid of an escalation... Restraint does not stabilize Putin. It encourages him.”\n@SecBlinken https://t.co/47H8P5JOzy",PY
1.4854E+18,@jstans1478 @ABC The US should be pulling back from a lot of places. Russia is waiting for conditions to be more fair to blitzkrieg and enter into Ukraine with their assets and people in their positions in waiting.,UC
1.4854E+18,In the news. Russian invasion of Ukraine eminent. Americans losing confidence in US COVID response. Inflation continues to rise. Most people don’t think their own farts stink. \nI’m really tired.,DY
1.4854E+18,"Currently, we're told Putin has called off the invasion because ""It's too muddy for his tanks "" and ""He can't risk offending the Chinese during the Olympics', so it will have to wait until closer to the spring.",PN
1.4854E+18,Putin has calculated that the odds are in his favor.\n\nMy take: https://t.co/CG0GO1MeM5,PY
1.4854E+18,"A month ago on this site I predicted that Putin is likely to invade Ukraine this winter. Since then the White House, among others, have come out with a similar assessment.\n\nLet’s talk now about how such invasion may unfold and what its primary goals might be 🧵 https://t.co/oFEiswnEv6",PY
1.4854E+18,Secretary of State Blinken refuses to rule out #US military involvement in #Ukraine and warns of 'massive consequences' for #Russia if it invades\n\nTalks between him and Russian Foreign Minister Sergei Lavrov in Geneva on Friday saw no breakthroughs.\nhttps://t.co/RQwS7oyZRx,UC
1.4854E+18,"Javelins will not stop the Russian hypersonic missiles; they are for the post first-strike phase, war of attrition. \n#Ukraine #Russia #USA #NATO",UC
1.4854E+18,"@alexpalen1 @McFaul I don't really see near term US plans on the horizon to invade Cuba, Venezuela, etc.---obviously military dudes are totally different from missiles, which would actually threaten the US, but are NOT present in Ukraine and aren't likely to be in the near or medium term future.",PN
1.4854E+18,"It's soul destroying to see the #EU perform like a puppet for #US Imperialism - Why are so many in the #EuropeanParliament buying in to the ridiculous anti #China and anti #Russia rhetoric that has nothing to offer Europe,  but suits US Financial Interests...? https://t.co/2T3uvQlMhS",DN
1.4854E+18,"The time to sanction #Russia is now, before #VladimirPutin starts a continent-wide war. #Ukraine #UkraineCrisis",DY
1.4854E+18,"The president is also considering deploying warships and aircraft to NATO allies, in what would be a major shift from its restrained stance on Ukraine.",UC
1.4854E+18,Russia is encroaching on Ukraine https://t.co/46s4AfoAW8,PY
1.4854E+18,@loganclarkhall I guess #IStandWithUkraine didn't stop Russia either. Sad!,PY
1.4854E+18,"UK: Russia faces serious consequences if it installs puppet regime in Ukraine, says Dominic Raab:Britain accused Russia of plotting to install a puppet leader in Kyiv, as Boris Johnson warned European Union leaders against “naivety” over Vladimir Putin’s demands over Ukraine and https://t.co/KLSInsbooV",UC
1.4854E+18,"Su-35S fighter jets' crews have been redeployed to Belarus from Russia's Khabarovsk region to take part in Union Resolve, the countries' joint military exercises, from February 10 to 20 https://t.co/q7fYE6n4Os",PY
1.4854E+18,Secretary of State Antony Blinken meets with Russian counterpart amid Ukraine crisis https://t.co/QxoXlg6JLu,UC
1.4854E+18,"Biden's 'green light' to Putin on Ukraine will have 'ripple effect' throughout the world, critic says\n\nhttps://t.co/WN5K1w7y99",PY
1.4854E+18,"#Ukraine🇺🇦 is recalling her reservists. An army of volunteers, like the French citizens in 1792. Effective video, hard not to be moved. https://t.co/OufSnF5ghT",PY
1.4854E+18,Russia is holding a meeting with other members of NATO.\n\nBiden wasn’t invited because Biden is compromised with Ukraine. \n\nTrue story.,UC
1.4854E+18,"UPDATE: Sources say @FCDOGovUK claim of Russia plot to install puppet regime in Kyiv is based on a UK intelligence analysis. But that analysis drew on various sources, including from the US. It's why I was told by a source the information is based on US-led intelligence https://t.co/zir397lUHe",DY
1.4854E+18,Russia-linked cyberattacks on Ukraine: A timeline https://t.co/hzGzCSsy90 #cybersecurity #mitre #CTI via @CSOonline,DY
1.4854E+18,"No, Putin isn’t Hitler, and Russia isn’t Nazi Germany.\n\nBut we’re still talking about a power-hungry tyrant driven to invade other states and subjugate millions, and it’s incredible how many people haven’t learned the lessons of appeasement.",PY
1.4854E+18,#WW3 via @NYTimes https://t.co/kOM9A1cQkz,PY
1.4854E+18,It was USA and UK who masterminded Regime  Change in Ukraine in 2014. \n\n'Russia Secretly Plotting Regime Change In Ukraine': UK Govt Issues Astounding Charge | ZeroHedge https://t.co/g41x2wRoRL,PY
1.4854E+18,So they fired their Navy Chief for telling them the truth. \nRussia is not a threat to the West. \nChina is. https://t.co/IogjU0cqPX,PN
1.4854E+18,Putin attacked Ukraine in 2014.\n\nAnd what was Europe’s focus since?\n\n#Brexit \n\nWhich is not yet finalised with the English nationalists in London still not happy with Ireland. \n\nAnd now we face war once more on the continent.,PY
1.4854E+18,"And lastly, I think #Blinken is right, and @POTUS is too, no doubt. We MUST watch this very closely and get every detail!! \n\nMy #Ukraine friends, I stand before you, not as a standby, but as a #Jouralist to get the facts right!",UC
1.4854E+18,Putin confronts the mud of Ukraine  https://t.co/zxMhg2Ivoy,UC
1.4854E+18,"#BREAKING ""Ukraine is being armed heavily by the west... the nuclear threat is always there"" @ussc @bwolpe on Russia's access to more than 4000 nuclear weapons #breakingnews #Russia #Ukraine https://t.co/xGm9AQ9S1B",PY
1.4854E+18,"Russia, Ukraine, France, and Germany to hold talks on eastern Ukraine, without US\n\nhttps://t.co/OIPie52TLc",UC
1.4854E+18,"Ukraine's Zelensky asks why the West is waiting to impose tougher measures against Russia. ""I support imposing sanctions now,"" he tells Lally Weymouth. ""Why do you need sanctions after we lose the whole territory of Ukraine?” https://t.co/lmk2BaiUf9",UC
1.4854E+18,It is so frustrating to see how many European leaders still do not understand the basic of how Russia thinks and operates.,PY
1.4854E+18,.@DevinNunes tells @MariaBartiromo The invasion into Ukraine started in 2014 under Obama and Biden. https://t.co/QijHrbc0uq,DY
